lifeStage	reps
L:142mm; EXT:220mm.; age by plum	1
L:189; WCH:104; WFL:106; CTO:20.	1
L:202mm; WCH:115mm; EXT:358mm; a	1
L:257mm; EXT:424mm; age by pluma	1
L:285mm; EXT:356mm.; age by plum	1
Larva; Imago	6
Male; Pupa	4
Meaty	2
Megalopa	3
NAUPLII	1394
Nesting bagan 10 May 2012	1
No  development - rotten and she	1
Only 3 days	1
Queen	2
Seven days	9
Showing blood; Large embryos	1
Skull 90% oss	2
Slight and Fresh	1
Small (dead) embryo #2..infertil	1
Small embryos in all eggs	1
Small embryos: large embryos	1
Somm	1
Strictly fresh	4
Two eggs hatched & fledged; thir	1
Two or three days	2
Two young hatched in wild. Frag	1
U; S.N.O.	1
Various stages of incubation fro	1
Very far along	1
WCH:298; TL:115.6; CTO:38.5; TS:	1
WCH:312; TL:134.0; TS:33.0; CTO:	1
Yg,	1
Zangpost: 22	1
[=Ad.]	1
[ad?]	11
about 1.5 days	1
about 2/3 complete	1
about 8 days	18
about a week	25
addled large embryos	1
addled--advanced	1
adult + egg sacs	3
adult 12|adult 10	1
adult 15|adult 26	1
adult 1|adult 1	2093
adult 1|exuvia 1	108
adult 3|adult 7	9
adult 8|adult 2|subimago 1	1
adult 9|adult 193	1
adult and juveniles and larvae I-VIII and megalopa	1
adult female:1; adult male:1; adult:3	2
adult male:35; adult female:4	1
adult male:3; adult female:3; adult:50	1
adult worker	3918
adult, subadult	1
adult; 2 yr 0 mo 22 day	1
adult; 22 yr	2
begun, soft embryos	5
cercaria; redia	2
embryos present	3
embryos showing (I infertile)	1
far advanced. Bones.	1
feathered embryo	3
first instar exuvium	65
flower, old fruit	4
fresh (24 hours)	2
fresh (probably comenced)	1
fresh - well begun	1
fresh in all - hole used last ye	1
fresh, probably 24 hours	1
fresh?  Infertile?	1
from oviduct	5
held 3 - May 13	1
held 5 on May 20	1
immat.	4
immature immature	11
in bud, flower, old fruit, seeds	1
inc. 10 days	1
jack, spawning	1
juvenil | Euring 5	234
juvenile; 23 day	2
large embryos: 1..Infertile: 1	1
larva (sizeClass:25-35mm)	2
larva: 42	1
larvae no legs:13 ; larvae with hind legs < 1cm:4	1
larvae no legs:135	1
larvae no legs:16 ; larvae with hind legs > 1cm:3	1
larvae no legs:173	2
larvae no legs:5 ; larvae with hind legs > 1cm:2 ; metamorph with tail:1	1
larvae no legs:60 ; larvae with hind legs > 1cm:4	1
larvae no legs:7 ; larvae with hind legs > 1cm:60 ; metamorph with tail:2 ; metamorph without tail:1	1
larvae no legs:78	1
lenght < 5 cm:14 ; lenght:5-10 cm:40 ; lenght:10-15 cm:1	1
lenght < 5 cm:18 ; lenght:5-10 cm:33	1
lenght < 5 cm:27 ; lenght:5-10 cm:4	1
lenght < 5 cm:6 ; lenght:5-10 cm:8 ; lenght:10-15 cm:4	1
lenght:10-15 cm:1 ; lenght:25-30 cm:3	1
lenght:5-10 cm:513	1
lenght:5-10 cm:78 ; lenght:20-25 cm:1	1
lenght:5-10 cm:9 ; lenght:10-15 cm:5	1
medusae	270
nearly complete	17
neon.	38
neonate; 2 HRS	2
nymph	16534
post larval stage	10
post larval stagel I?	1
precise age	73
pulli (2-3 dgr)	1
puparium; adult	1
sen.	1
sixteen days old.	1
skull incomplete ossification	1
skull incompletely ossified	1
slight (dead)	1
smallest larvae < 5cm no legs:2 ; larvae no legs:2 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:2 ; metamorph without tail:1	1
stage 36 of Gosner, 1960	8
subadult; ca 1.5 yr	1
ten - twelve days	1
unknown 4|unknown 2	1
unknown: 13	5
very slight and slight trace	1
yg	85
zoea larvae, 1st stage	1
zoea stage 3	1
{"egg":45}	1
#1:embryo ~ 5mm, #2: clear	1
0 adults,6 juveniles, 0 cysts, 0 cystoids, 0 egg sacs	2
0 adults| 5 larvae| 0 pupae| 0 cocoon	8
1 RIPE FEMALE	3
1 fresh, 2 very small embryos	2
1 fresh; 2 slight; 1 infertile	1
1 huevecillo	20
1 protoninfa.	5
1 pupa, 49 larvas	1
1 started, 1 infertile	1
1-2 yr	4
1/2 along	1
1/3: small embryo..2/3: small em	1
104	1
11 deutonymph	2
119 adult	2
12 Adults, 2 Juveniles	3
12 years	3
12-13 days	1
120 Adults, 1 Juvenile	1
1F 11J	2
1F 1?	2
1M  1J	39
1M 1F 24J	1
1M 6F 1J	2
1m 2o	1
2 FEMALES	3
2 K	2
2 adults + 66 larvae	1
2 egg much incubated; 1 egg addl	1
2 females	23
2 infertile; fresh - trace	1
2 må	1
2 sets of fragments in on foil	1
2 very small embryos, 2 infertil	1
2 with embryos, 3 with blood, 1	1
2 young - 1 egg	1
21.6mm	1
22 ADULT; 19 JUVENILE	1
2408 moderate	1
28 larvae	1
2M 15F 6J	1
2M 2F 4J	2
2M 8F	9
2m	43
3 Adultos	7
3 Adultos 1 Infante de dorso	1
3 MALES, 3 FEMALES	4
3 chicks + 1 egg	1
3137 moderate	1
4 Dried, 1 infertile	1
4 juv	3
4 males, 11 females	1
4 years 4 months	1
4/5 incubated	1
48 Hours	2
49 pupas, 2 larvas	1
490 adultos	1
4M, 2F	4
4x5mm	2
5 Adult, 2 Infant	2
5 fresh, 1 showing blood	1
5/10 developed	1
59 años	6
6 Adult, 1 Juvenile	2
6 Adult, 3 Juvenile, 2 Infant	1
6 adults + 35 larvae	1
6 to 7 days	4
635 ninfas.	1
7 Unknown	1
7 adults + 9 larvae	2
7 larva	22
8 years 11 months	2
85 adult	5
8F 1J	1
9  years  7 months	1
91 larvas	3
98-SC05-ES-1, addled egg, fertil	1
9M, 8F, 3J	1
; II; I	4
; Juvenile	9
;; I	8
?adult	3
A trace in 1 egg, otherwise fres	1
A--6	1
A5. Adulto 5. 801 cm ó más.	20
ABOUT 2 MONTHS OLD	4
ADULT (1); JUVENILE (	1
ADULTS AND JUVENILES	12
ADULTS AND SUB-ADULT	2
About 1/2	102
About a week along	1
Ad/ ?	1
Addled; no development	1
Adult Female: 1; Adult: 8; Adult Male: 7	1
Adult: 2; Adult Female: 2	1
Adult: 6; Adult Male: 5; Adult Female: 1	15
Advanced (2 infertile)	1
Advanced 4 or 5 days	1
Al.viv.♀	3
Anout one week	1
At least one large nestling died	1
Begun ( the runt was addled)	1
Blood streaks	1
Both broke in nest; #1 fragments	1
Broken, infertile	1
C V	1
CF	37
Caliptopis I	12
Cold and evidently deserted	1
Commenced, 2 addled	1
Day Or Two	1
Downy yg	4
EXT:194mm.; age by plumage	1
Egg 69 hatched; eggs 70,71,72 ad	1
Eggs and eggshells	1
Eggs infertile and deserted	1
Eggs well incubated	1
FETAL EMBRYOS	1
Fair-sized Embryos	1
Feathery embryos	1
Found 5/11/13: Almost fresh	1
Fresh. Found 2 weeks earlier w/	1
Fruit and Immature Fruit	2
Hatched 1. Small embryo	1
Hatched:  May 1950	1
Hatchling, embryos	1
I	61181
I/M	1
I; juvenile; juvenile;;	1
II; juvenile; ovigerous;;	1
IM (SY)	2
In bud and fruiting	7
Incubated somewhat	1
Incubation commenced	3
Juv	28291
Juvenile-adult	5
Juvenile/Subadult	115
K5+	1
King; Soldier; Worker; Termitophiles	1
Known: 7 months	5
L:292.1mm; WCH:146.05mm; BL:66.5	1
L:4.25in; EXT:7in; TL:1&9/16in;	1
L:9.75in; EXT:16.5in; age by plu	1
Left over (1) day	1
MALE, IMMATURE	27
Mantodea	1
No adults on eggs	1
No inc. Nest contained 3 young.	2
Not recored	1
Oxfordiano, Jurásico Superior	7
PARR	1
Partly Incubated	4
Probably from 2006	1
Set complete	7
Slight and irregular	1
Slightly bloody	1
TADPOLES AND TRANSFORMING	2
TENUIS LARVA, JUVENI	1
Termitophiles	1
Three 29 Day Old Chicks	1
Varied.	1
Well begun in all	2
YOLK-SAC EMBRYO	1
about 1.4 complete	1
ad (4yr,4mo)	1
ad (?)	1
adult 119|adult 46	1
adult 11|adult 76	1
adult 12|adult 11	1
adult 1|adult	6
adult 1|adult 2	257
adult 1|exuvia 2	7
adult 29|adult 37	1
adult 30|adult	1
adult 3|adult 28	2
adult 3|adult 8	1
adult male:20; adult female:5	2
adult male:35; adult female:5	2
adult | Euring 10	50
adult; 1 yr 8 mo	2
adult; 1 yr 9 mo 5 day	2
adult; 11 mo 24 day	4
adult; 112 day	6
adult; 17 yr 2 mo 25 day	1
adult; 41 yr 5 mo 14 day	2
adult; more than 12 yr	2
adult? immature	1
adults & juvenile	1
adults + larvae	1
alata	6
ammocoetes	78
begun, one rotted.	1
begun,rolled	1
buds & fruits	1
ca 2 months	1
cysticercus	61
dissimilar	1
egg	89670
egg, larvae, pupae	2
eggs, stages 1,3,4	1
embryo about 1 week old	1
foetal	17
fresh (not commenced)	1
fresh - broken during incubation	1
fresh to very slight trace	1
fresh-appreciable	1
held 3 on June 11	1
hydroid colonies	5
im.?	5
imago: 20	408
imm SNFO	2
just complete	1
juvenile - 4 years	1
juvenile A-1; juvenile A-1	1
juvenile pullus	1
larva (sizeClass:45-50mm)	1
larvae no legs:10 ; larvae with hind legs < 1cm:11	1
larvae no legs:136	1
larvae no legs:22 ; larvae with hind legs > 1cm:1	1
larvae no legs:48 ; larvae with hind legs > 1cm:9	1
larvae no legs:74 ; larvae with hind legs < 1cm:81 ; larvae with hind legs > 1cm:44 ; adult female:1	1
larvae no legs:79	1
larvae with hind legs < 1cm:18 ; larvae with hind legs > 1cm:34	1
lenght < 5 cm:13 ; lenght:10-15 cm:5	1
lenght < 5 cm:4 ; lenght:5-10 cm:26	1
lenght < 5 cm:8 ; lenght:10-15 cm:1	3
lenght < 5 cm:8 ; lenght:5-10 cm:3 ; lenght:15-20 cm:1	1
lenght:10-15 cm:29	1
lenght:5-10 cm:15 ; lenght:20-25 cm:1	1
lenght:5-10 cm:172	1
lenght:5-10 cm:2 ; lenght:15-20 cm:2 ; lenght:25-30 cm:4	1
lot of three larvae	1
metaphase I	1
middle stage	1
naturalisé	1
nauplius-protozoea stages to post larval stage	1
nestling [11-14d old]	1
none. One egg partly decayed and	1
not recorded (see card)	1
nouveau né	1
one started	1
over 1/2; hard embryos	1
ovigerous; subadult; juvenile	1
set in	1
sight	1
skull 30% ossified	3
skull less than 5% ossified	1
slight inc	1
slightly begun	4
slightly coagulated	1
smallest larvae < 5cm no legs:110 ; larvae no legs:682 ; larvae with hind legs > 1cm:698 ; metamorph with tail:2	1
some--addled/infertile	1
stage 42 of Gosner, 1960	14
sub ad	11
teneral	269
teneral adult	14
terminal; subterminal;;	1
trace in one egg. (One egg taken	1
uneven; advanced about from five	1
unknown: 14	4
well along 90%	1
well began	22
{"adult":24, "pulli":5}	1
{"adult":6, "pulli":12}	1
{"egg":28}	2
#57 fragments only, eggshell thi	1
'check'	2
(subad)	6
0 adults,0 juveniles, 3 cysts, 0 cystoids, 0 egg sacs	1
1 FEMALE, 3 MALES	3
1 adult, 4 juveniles	1
1 fresh, 4 very slight	1
1 fresh; 1 started; 3 one-third	1
1 infertile, others 7-10 days	1
1 large embryo, 2 medium embryos	1
1 large embryo; 1 infertile	1
1 larva, 1 pupa	26
1 oeuf n°2	1
1 pupa, 35 larvas	1
1 to 3 small embryos, 4 fresh, 5	1
1 year old; Adult	1
1/2 set	6
1/4-1/3	1
10 têtards	1
105	1
105 adult	3
11 adults + 48 larvae/pupa	1
12 adults + 4 larvae	2
128 adults	1
14 adults,0 juveniles, 0 cysts, 0 cystoids, 0 egg sacs	1
14 larvae	3
147 adultos	1
155 adults + 53 larvae	1
15½ -16 days	1
1M 22F	1
2 3" larvae	1
2 Larval and 1 pupa	1
2 addled, 1 small embryo	1
2 adults, 1 nymph	1
2 commenced, 1 fresh	1
2 days or so	1
2 embryos, both in first 1/4 of	1
2 exuvia pupal	3
2 small embryos, 4 large embryos	1
21 egg	2
22.125	1
3 adults + 7 larvae/pupa	1
3 days (very slight)	1
3 small embryos, 1 trace, 1 fres	1
33 adults + 2 larvae/pupa	1
33 nymph	1
3º instar	81
4 FEMALES, MALE	1
4 Fresh; 2 Started	1
4 adultos, 1 inmaduro	1
4 adults + 3 larvae	6
4 days (nest had 2 eggs on the 2	1
4 hatched in wild; fragments	3
40	5
40 unknown	17
41m 53f	1
426 adult	1
46 adults + 43 larvae	1
4M  7F	2
4M 2F 3J	3
5 adults + 5 larvae/pupa	1
5 juvenile; 31 adult	1
5 têtards	5
5 years +	1
5064 advanced-feathered	1
52 adults	3
52 adults + 1 larva	1
5383 moderate; 5484 advanced	1
54 larvas	7
5M 2F	9
5M 3F 9J	1
6 nymph	35
6M 16F	1
7 DAYS	1
7 larves	3
71 adult	11
770	1
7M	12
8 Indeterminados	1
8 adults + 2 larvae/pupa	2
82 adults + 32 larvae	1
85 Adults, 7 Juveniles	1
8M 7F 8J	1
9 indeterminado	1
9.5Yrs	1
91 Adults, 2 Juveniles	1
94 adults + 3 larvae/pupa	1
99 adult	21
; ovigerous; non-ovigerous	2
?I	8
A little down started	1
ADULT RIPE FEMALE	2
APPROXIMATE AGE 60 DAYS	1
Abandoned- egg was totally undev	1
About 1/2 to 2/3	1
About 1/3	134
About nine days.	1
Ad ?	5
Adult Male: 1; Adult Female: 1	1
Adult skull100% oss	1
Adult, cereberus	1
Adult: 40	3
Adult: 4; Juvenile: 1	4
Advanced-pipping	1
Advanced-unfeathered	1
All 3 immature	1
Basic 4	3
Begun two days	1
Complete/May 30 (see card)	1
Considerable(variable)	1
Eggs 55,57 hatched in lab; egg 5	1
Esporófitos	588
Euring 3 | Immadur	207
Feathered young.	1
Flor y Fruto	35552
Fresh (1); started (2); advanced	1
Fresh (warm)	1
Fresh and started (3)	1
Fresh- set probably incomplete	1
Fresh/slight	1
From duckling that perished duri	1
Fruiting	54580
GRAVID FEMALES	1
HP2. plántula.	103
HY/SY	39
Hatched in nest	1
I; Juvenile;;	1
Imm. 5 days old	1
J	343
JUVENILE FEMALE	77
JUVENILES & ADULTS	1
Just begun to 1/2	1
Just laid	2
King; Reproductive; Soldier; Worker	3
L:17xmm; EXT:244mm; age by pluma	1
L:192mm; EXT:302mm.; age by plum	1
L:197mm; WCH:99mm; TS:21.2mm; CU	1
L:274mm; EXT:458mm; WCH:143mm; T	1
Large embryos (2 broken)	1
Larvae, premetamorphs	1
Mod. To embryos	1
Much Incubated	1
Much advanced + fresh (congealed	1
NESTLING	19
Nauplii	1199
Nestling	1065
No yolk--egg was already dented.	1
OA	104
One larva reared to adult	1
One third; 2 infertile	1
One young hatched in wild.	3
Ova; Larva; Pupa; Imago	2
PWSEGG15; eggshell section (frag	1
Quite fresh.	1
Rotten- eggs had been deserted f	1
Set complete June 3	1
Several days, much blood	1
Skull not ossified.	4
Skull oss.	12
Slight and fresh	1
Slighta	1
Slightly Advanced	2
Starting	15
Two Fresh; Two Started	1
U-Imm.; Sk.N.Os.	1
Ultimate instar; Wings Aptera	49
Varying; 3 slight, 1 addled	1
WCH:74; TL:53.8; TS:21.1; BL:8.3	1
Yg.	310
Young of year	1
[2 yrs]	1
[a[illeg]]	1
[iM.]	1
[immature]	5
a "check mark"	1
about 1/2 completed	1
about 4 to 7 days	1
about one forth	2
adul	609
adult 12|adult 12	1
adult 15|adult 143	1
adult 17+y	1
adult 1|adult 28|nymph 7	1
adult 1|adult 3	184
adult 3|adult 29	1
adult 3|adult 9	4
adult 40|adult 4	1
adult 7|adult 18	1
adult > 8Y8M	1
adult unsexed	104914
adult | Euring 11	6
adult; 13 mo 3 day	6
adult; 18 C yr	6
adult; 3 mo	2
beg.	1
brood	1
c. 8 months	3
ca 12 hours; Downy chick	1
capsule avec embryon	4
comm	3
desconocido	6
eggs, eggs were spawned 19241110	2
embryo feathered	1
embryos just showing	1
extended larvae	1
free-living	1
fresh and bloody	1
fresh in 4, slight in 1	1
fresh, birds sitting	1
fruto	14614
imago: 21	51
imm?	342
infertile, fresh	1
just turned	1
juvenil | Euring 7	11
juvenile V; juvenile VI	1
juvenile; 34 day	2
juveniles and metamorphs	1
large embryo, feathers present	1
large embryo, smashed	1
large-fresh, 2 small-addled	1
larva, front limbs	1
larva, juvenile	2
larva: 170	1
larvae no legs:14 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:3	1
larvae no legs:17 ; larvae with hind legs < 1cm:10 ; larvae with hind legs > 1cm:6	1
larvae no legs:17 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:4	1
larvae no legs:22 ; larvae with hind legs > 1cm:2	2
larvae no legs:4 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:2 ; metamorph without tail:1	1
larvae no legs:50 ; larvae with hind legs < 1cm:143 ; larvae with hind legs > 1cm:84	1
larvae with hind legs < 1cm:18 ; larvae with hind legs > 1cm:18 ; metamorph without tail:1	1
lenght < 5 cm:12 ; lenght:5-10 cm:19 ; lenght:10-15 cm:3	1
lenght < 5 cm:15 ; lenght:5-10 cm:22 ; lenght:10-15 cm:4	1
lenght < 5 cm:21 ; lenght:5-10 cm:10 ; lenght:10-15 cm:8	1
lenght < 5 cm:22 ; lenght:10-15 cm:2	1
lenght < 5 cm:27 ; lenght:5-10 cm:31	1
lenght < 5 cm:4 ; lenght:5-10 cm:27	1
lenght < 5 cm:50 ; lenght:5-10 cm:75	1
lenght:5-10 cm:16 ; lenght:10-15 cm:3 ; lenght:15-20 cm:2	1
meaty	4
metamorph:1	3
nauplius VI	1
near hatching	9
not reported	2
nymph 9|adult 1	1
old perianth	1
post nec.	1
queen	50
slight or trace (about 1 day)	1
small & large embryos (or 2 larg	1
small embryos (the small egg "ad	1
smallest larvae < 5cm no legs:13 ; larvae no legs:14	1
smallest larvae < 5cm no legs:3 ; larvae no legs:15 ; larvae with hind legs < 1cm:6 ; larvae with hind legs > 1cm:8	1
stopped often begun	1
teneral:1; adult male:25; adult female:20	1
têtard stade 25	14
undetergent:1	22
unknown: 15	12
varied from 3 to 8 days	1
well begun-feathers	1
zoea, megalopa, crab I	1
{"adult":14, "pulli":30}	1
{"juvenile":2, "adult":1, "adult":1}	1
#1 & #2: Large embryo, #3: Small	1
0 [days]	1
0 adults,4 juveniles, 0 cysts, 0 cystoids, 0 egg sacs	38
1 ADULT; 29 JUVENILE	1
1 Advanced, 2 addled	1
1 Fresh, 4 Small Embryos	1
1 addled, 3 w/ large embryos. Ad	1
1 adulto y 1 juvenil	1
1 egg and 1 young; two weeks old	1
1 egg with embryo 3 or 4 days	1
1 fresh, 3 slight	2
1 fresh, 4 slightly bloodshot	1
1 fresh, 5 slightly incubated	1
1 large embryo 1 infertile	1
1 oeuf n°3	1
1 slight, 1 infertile	1
1 year 7-8 months	3
1,2,4,5,6,7 fresh; 3 small embry	1
1/3, infertile	1
1/4 begun	1
10 % incubated	2
101 adults + 4 larvae	1
109 Adults, 5 Juveniles	1
12 adults + 30 larvae	1
120 adults + 7 larvae	1
120 larva	1
124 Adults, 2 Juveniles	1
13 Adults, 3 Juveniles	4
13 crías	2
13,0g	2
133 Adults, 4 Juveniles	1
14 adults + 1 larva/pupa	1
1449 fresh; 1448, 40 slight	1
15 adults	6
15 juveniles	4
16 adultos	4
16 days incub.	1
17 larvas	59
19 adults + 11 larvae	1
1F 15J	2
2 FEMALES, 1 MALE	2
2 M	4
2 eggs fertile, 2 eggs seven eig	1
2 fresh, 1 advanced	2
2 fresh; 1 started	2
2 showing blood	1
2/3 Or Over	1
20 años	1
23 adultos, 1 juvenil	1
234 adult	1
2449-50 advanced	1
25 adultos 5 juveniles	1
27 adults + 1 larva/pupa	1
29 adults + 3 larvae	1
29 mm	2
2M  7F  10J	1
2M 2F 15J	1
2M 4J	3
3 Adult, 2 Juvenile, 9 Indeterminate	1
3 days, 1 fresh	1
3 gall	2
3 half-grown nestlings; 1 infert	1
3 juvenile; 3 adult	7
3 pupas, 19 larvas	1
3 stage & sex unknown	5
3 to 4 days	11
3 to 6 days advanced	1
31 adults + 11 larvae	1
37 JUVENILES	1
38 ADULT; 10 JUVENILE	1
3P	24
4 adultos, 2 juveniles	1
4 larvae, 3 pupae	2
4 pupas, 27 larvas	1
4 to 7 days	1
40 adults + 1 larva	3
40 larvas	23
41	1
412 adult	1
48 años	18
4M 16F 3J	1
4M2F	2
4m 2f 2j	1
5 Days Incubated	1
555 adult	1
6 larvae, 2 pupae, 1 larva reared to adult	1
7 larvae, 2 pupae	3
7 pupae, 8 larvae	3
70 adults + 12 larvae	1
75 days	2
7D. Cx21(6C)	1
7M, 6F, 1J	1
8 Days Incubation	1
8 adults + 2 larvae	4
8 adults + 31 larvae	2
8 adults + 4 larvae/pupae	1
8-12 days	5
80%	1
85M 131F	1
9 days sat on	1
9 years 7 months	1
99 larvas	1
9F,4H,10G	1
ADULT MALES, FEMALES	2
AGE	1
About 1/4	55
About 3-5 days	1
Ad. SFO	3
Addled in nest.	1
Adult Female: 0; Adult: 6; Adult Male: 6	2
Adult Male: 0; Adult Female: 2; Adult: 2	7
Adult Male: 1; Adult Female: 2	5
Adult with embryos	2
Adult: 26; Adult Male: 20; Adult Female: 6	1
Adult: 31; Adult Male: 20; Adult Female: 11	1
Adult: 41	2
Adult: 7; Adult Male: 4; Adult Female: 3	26
Adult: 8; Adult Male: 3; Adult Female: 5	13
Adult: 9; Adult Male: 2; Adult Female: 7	7
Advanced 3/5	1
Advanced, 1 addled	2
All 3 eggs taken fresh	1
Apt. v.	42
EXT:530mm.; age by plumage	1
Eggs 1 and 2 very small embryo,	1
Estado gonadal 3	1
Euring 6 | indeterminable	9
FIRST YEAR BIRD, SKULL 6/7 OSSIF	1
Female, SVL 33 mm, tail 31 mm	1
Female; Larva	2
Females, 3; Male, 1	1
Fertile, not incubated	27
Fully formed	2
Gravid adult (large yolked eggs)	1
Hatched 29 Apr in wild,producing	1
Hatched eggshells	1
Hatched/broken	12
Hatching year	23
I; II; juvenile;; ovigerous; juvenile	10
I; II; ovigerous; juvenile	4
I; II;; ovigerous	89
I; juvenile; II;; juvenile	1
II. Juvenil	423
II;;;	11
Imm	323
Immature - unknown	1
Inc. Oss.	1
Inc. adv.	1
Intact unhatched fertile egg; fe	1
JUVENILE, FEMALES	3
Juv (?)	2
Juv.; Sk.N.O.	1
L:127mm; EXT:147mm.; age by plum	1
L:170mm; EXT:249mm; age by pluma	1
L:210mm; WCH:109mm; TS:22.6mm; B	1
L:216mm; EXT:335mm; WCH:106mm; B	1
L:225mm; EXT:446mm; age by pluma	1
L:6 &1/4"; EXT:10 &3/8"; WCH:3 &	1
Larval (In Egg Case)	2
Lightly inclubated, one infertil	1
Male flowers	8
Merest trace	1
Na	5
Near hatching. Embryos well feat	1
No Incubation	3
Ova; Pupa	3
Polluelos	4
Postmetamorphic	1
Prepupal exuvia	1
QP et imago	72
SVL 449 mm, Tail 770 mm, 1979g	1
Set on	2
Showing blood & small embryos	1
Sire/Dam C4E1	1
Sl.	1
Slightly incubated	218
Small Skull Windows	1
Soft embryos in all	1
Taken	1
Three 29 Day Day Old Chicks	1
Trace Of Blood>very Small Embryo	1
Two 21 days old young banded	1
Variable from fresh t slight	1
WCH:120mm; TL:89?mm; CUL:24mm; a	1
WCH:310; TL:127.5; CTO:36.5; TS:	1
Well Begun	38
Well started. Eggs missing.	1
Winged adults	1
Zangpost: 25	1
a little advanced	1
about 1/2 advanced	27
about 5 days advanced	1
about fresh	22
adult + juvenile	27
adult 1|adult 4	42
adult 2|nymph 1	6
adult and furcilia 3	1
adult eclipse	4
adult female - worker	36341
adult female:1; adult male:1; adult:6	1
adult male:20; undetergent:11	1
adult moult	1
adult with 4 young in-uteri	1
adult | Euring 12	7
adult, ovigerous	1
adult; 123 day	2
adult; 2 C yr	28
adult; 9 mo 27 day	2
adult; adult;;	11
adult; cementum-10	10
advanced (feathers)	1
advanced one egg addled	1
advanced past middle stage	1
at least 3/4; hard embryos	1
chicks	1
cistacanto	7
commenced incubation	1
cuckoo 1 fresh, 1 slight; host 3	1
cuckoo definite trace, host fres	1
different stages from 3-8 days.	1
eggs, nauplii, metanauplii, calyptopes	1
et	1
far advanced	356
first-year; Immature	2
fledged 4 young	1
fresh & 3 days (fresh? Unfertile	1
fresh (24 hr)	1
fresh - incomplete	1
fresh 1-3	1
fresh, decidedly	1
host 2 days, cowbird fresh	1
imago: 110	3
imago: 22	56
imago: 60	29
immature yolk still attached	1
imperf	1
just noticable	1
juvenile; 40-65 day	2
larva and adult	8
larva: 83	2
larvae no legs:138	1
larvae no legs:228 ; larvae with hind legs < 1cm:36 ; larvae with hind legs > 1cm:24 ; metamorph with tail:12	1
larvae no legs:34 ; larvae with hind legs < 1cm:2	1
larvae no legs:34 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:62 ; metamorph with tail:51	1
larvae no legs:37 ; larvae with hind legs > 1cm:1	1
larvae no legs:6 ; larvae with hind legs < 1cm:1	1
larvae no legs:60 ; larvae with hind legs > 1cm:7	1
larvae with hind legs > 1cm:2 ; metamorph without tail:1	2
larvae; larvae	1
larval stages 1, 2, 3	2
lenght < 5 cm:101 ; lenght:5-10 cm:6 ; lenght:10-15 cm:1	1
lenght < 5 cm:8 ; lenght:10-15 cm:3	1
lenght:5-10 cm:10 ; lenght:10-15 cm:15 ; lenght:15-20 cm:4 ; lenght:20-25 cm:1	1
lenght:5-10 cm:13 ; lenght:10-15 cm:1	3
lenght:5-10 cm:9 ; lenght:10-15 cm:1 ; lenght:25-30 cm:1	1
lenght:5-10 cm:9 ; lenght:10-15 cm:8	1
many colonies	1
medium	149
neuter	67
none, 5/21/05 fresh	1
old	19
one nearly fresh, one nearly hal	1
one-half, 1 infertile, cowbird h	1
ready to hatch & 1 inferfile	1
rotten egg, deserted nest	1
scarcely begun	1
slight, 2 infertile	1
smallest larvae < 5cm no legs:8 ; larvae with hind legs > 1cm:5	1
soft embryos	196
sub-adult	590
to blood in each.	1
têtard J1	5
têtard stade 26	44
undetergent:2	5
unknown: 16	1
very moderate	1
young; young	1
zoeae 1	2
{"adult":25, "pulli":20}	1
