behavior	reps
Consumiendo frutos de una planta parasita del genero Phoradendron, la cual esta sobre una Myrcia popayanensis Hieron (arrayán)	2
In copula on flowers	8
Migración	8
On wet soil	141
Percha, árbol seco	1
Perchado en una inga	1
STATIONARY	1
arrive; preen; bill swipes; hop; perform courtship display; depart; call	1
beg	89
beg; vocalize	5
brood; perform visual display; sit on nest	2
build nest; take flight	3
call; barks; yips	1
call; bill swipes; perch	3
call; counter singing; forage; establish flock contact	2
call; court; incubate; perform nest relief; Social context: family	1
call; depart; advertise; emit alarm; fly	1
call; depart; flush; advertise	1
call; flight song	1
call; fly; advertise; emit alarm; Social context: colony	2
call; forage; Social context: mixed; establish flock contact	21
call; mechanical sound; beg; forage; Social context: family	1
call; mechanical sound; establish parent young contact; beg	3
call; mechanical sound; fly; establish flock contact	7
call; song; depart; establish flock contact; roost	1
call; song; whisper; Social context: family	1
call; subsong; advertise; fly	1
caught in trap	3
collecting mud	4
contact; call; duet	1
copulate; call; fly	1
crossing field	2
depart; arrive; carry food in bill	1
drum	5
duet; perform visual display	2
dusk song; advertise	3
eat; mechanical sound; call	1
emit agonistic call; emit alarm; advertise; feed young; counter singing; song	2
emit alarm; swallow; call; eat	1
excavate cavity; exit nest cavity; take flight	1
feeding on dead Caribou	4
feeding with 4941 male camerunensis	1
female sat very close and when leaving nest called two males to nearby tree	1
flap; stretch; perch	1
flight sound; mechanical sound; fly	1
fly; arrive; depart	1
fly; build nest	1
fly; depart; tail wag	1
forage; bathe; flap; preen; scratch; swim	1
forage; eat; swim; surface dive	1
forage; fly; mechanical sound; bill drumming	1
forage; hop; walk	3
forage; walk; bob; take flight; defecate	1
found on plant	3
from a flock roosting in trees at night on island	2
from a large flock on ploughed field	2
from mixed species flock	1
hop; erect crest	1
hop; forage; fly; call; perch	2
hop; song; build nest; scratch; fly; enter nest cavity	1
laying out	1
mechanical sound; depart; forage; fly	1
mechanical sound; song; advertise; fly	12
mechanical sound; song; bill drumming; advertise; forage; Social context: mixed	1
mechanical sound; song; forage; Social context: family	1
mimicry; perch; call	2
netted at site of a blue male mimic of L. rubricata, but within 100m of green male mimic of L. rufipicta.	1
on Taraxacum officinales	2
on flowers of Aquilegea	1
open sea flying	30
paired and nesting	2
peck; eat	2
perch; bill swipes; depart	1
perch; ruffle; hop; wipe bill	1
perchado en arbsuto abriendo las alas	1
perform courtship display; mechanical sound; call	1
plunge dive; perch	1
preen; scratch; perch	2
preen; take flight; call; Social context: flock; perch	1
responded to tape with other bird, but did not sing	1
singing 'pitcheer' like Empidonax alnorum but loader and hoarser	1
song recorded & mimics Ortygospiza, tape N2A: 050-140	1
song taped, mimics L. rhodopareia, tape #27A: 190	1
song; Social context: family	50
song; advertise; scold; emit alarm	1
song; call; establish parent young contact	1
song; carry nest material; advertise	1
song; court; advertise; emit alarm	1
song; duet; forage; establish flock contact	2
song; perform courtship display; fly	2
stand; defecate; take flight	1
stand; preen; land; ruffle; take flight	1
surface dive; swim; preen; forage	1
swim; carry food in bill	1
swim; forage; eat	8
take flight; brood	1
under pine bark	1
walk; call	37
walk; preen	22
walk; stand; bob	1
wing flaps; fly; call	3
young had already left nest	1
9	824
Attracted to female	1
BASKING	2
Forrajeo en Guasimo, Dosel	1
Libando en Trichantera gigantea	3
Percha, parte alta	2
Perchado en helecho arboreo	1
Pheromone trap 36091	10
SHEARING	1
Salix caprea	13
Sluggish; in beach vegetation, near lava outcrop.	1
Social context: flock; fly	12
Social context: herd; stand; rest; walk; wade	1
advertise; song; subsong	2
allopreen; perch; preen; eat; take flight	1
arrive; depart; advertise; counter singing; mechanical sound	2
bathe; swim; forage; preen	1
be displaced; displace; run; swim	1
being fed by JCB 2184 (ROM 113229) a Vireo carmioli (Yellow-winged Vireo)	1
being fostered by Song Sparrow	1
bird sat close	2
brooding birds put on animated display when area was visited	2
call; advertise; forage; song	1
call; advertise; mate; establish flock contact	1
call; counter singing; Social context: family	2
call; depart; forage; establish flock contact	3
call; duet; arrive	2
call; duet; scold	1
call; establish parent young contact; beg; care for young; Social context: colony	2
call; establish parent young contact; beg; perform visual display	1
call; forage; Social context: troop; establish flock contact	6
call; forage; care for young; Social context: family	1
call; mechanical sound; advertise; mate; establish parent young contact; forage; fly; Social context: family	1
call; mechanical sound; beg; Social context: colony	3
call; mechanical sound; bill drumming; advertise; Social context: family	1
call; mechanical sound; court; lek; Social context: colony; perform visual display	3
call; mechanical sound; depart; flush; arrive	1
call; mechanical sound; establish parent young contact; beg; care for young; forage; fly; emit alarm	1
call; mechanical sound; flush; forage; perform visual display	1
call; mechanical sound; song; forage; establish flock contact	2
call; perch; hop	3
call; song; establish flock contact; roost	2
call; song; mob	2
call; song; scold; establish flock contact	2
call; subsong; fly; emit alarm	2
carrying caterpillars	1
collected from a flock of 14	3
copulate; call; build nest	1
copulate; court; song	1
crossing road during light rain	2
displace; swim; Reproduction	1
emit alarm; forage; establish flock contact; call	1
en Citrus sp, comiendo naranja	2
enter nest cavity; exit nest cavity; song	1
erect crest; rest	1
feeding in plowed wheat field	1
female flew about 30 ft away while collector took eggs	2
flew to male V. chalybeata, was courted, male & female flew to ground & fed.	1
flock of 5 male male	1
flush; emit alarm	1
flush; fly; call	1
fly; call; mechanical sound; song	7
fly; forage; capture prey; Social context: flock; surface dive	1
fly; land; perch; carry nest material	1
fly; run; sit on nest	1
flying southwest 1 plus mi to ship, 0.75 mi to shore	2
forage; duet; song	1
forage; fly; call; duet; song; perch	1
forage; perch; hop; take flight; tail wag	1
forage; swallow; fly; perch	1
from 22 young in mixed flock	2
from a flock in a marsh	1
from flock of 5 feeding together	4
from large flock of viduines, mostly purpurascens.	1
had killed cottontail rabbit	2
hop; eat; walk; forage	1
mate; Social context: mixed	1
mate; emit alarm; establish flock contact	1
mate; perform courtship display; perch	1
mechanical sound; lek; advertise; court; perform visual display	1
mechanical sound; song; mimicry; perform visual display	1
migratory ectoparasite on banana roots	2
netted at motel dam, where the only male I've seen in purple, pale wings, & mimics Lag. rufopicta.	1
on Blue Bells	1
on flower of Penstemon atrictus	11
on flowers of Koeberilinia spinosa.	1
on flowers of linum lewisli; 11:15-12:15 noon	4
on nest in heronry	2
on wire near singing male purpurascens	1
perch; Social context: colony; call; preen	3
perch; eat; take flight	9
perch; hop; take flight; forage	3
perch; wipe bill; perform visual display; song	1
perform courtship display; call	54
perform nest relief; arrive; call; mate; incubate; care for young; contact; establish parent young contact	1
perform visual display; wipe bill; perch; song	1
preen; depart	3
preen; song; perch; stretch	1
preen; stand; scratch; rest	1
probably breeding	11815
probe; forage; wade	1
recorded song mimics L. senegala, tape #22: 012-063	1
roost; take flight	1
run; preen; stand	1
scold; fly; advertise; call; song; perch; Syrinx	1
scratch; take flight; perch	1
sit on nest; incubate; take flight	2
sit on nest; pant; incubate	1
song; call; advertise; contact	2
song; call; duet; advertise	1
song; call; mechanical sound; perform visual display	1
song; counter singing; duet; advertise; Social context: family	1
song; court; advertise; fly	9
song; depart; perch	2
song; stand; forage; walk	1
squeaks; barks	3
stand; scratch; walk	4
swim; Social context: flock; forage; preen; wade; bathe; fly; land	1
swim; bathe; take flight	1
swim; call; song	1
threaten; walk; advertise	1
walk; hop	3
when [?] L. senegala [?] opening in tree few to ground, this bird flew in & watched them.	1
1 of 3 in group from hollow tree	2
1 of 3 taken	1
1 of a pair at nest with young	2
Aggression/defense; fly; swim; call; mechanical sound; song	1
Animal was living with anterior portion of rostrum missing (reason was unknown).	1
At capture, exposure was partial sun and the lizard was lying still.	55
Dosel hacia bosque ripario	1
En bosque ripario de Quebrada La Tigra	1
En guayacan (Lafoensia acuminata).	1
Flying about in front of sandstone bank	3
Forrajenado parte alta, Canto	1
Forrajeo de recolección en tronco	4
In cabin	1
Inspecting old burrow of Aethiopicodynerus	2
Libando en quillotocto (Tecoma stans).	1
MILL	213
On Lespedeza intermedia	1
On flowers of Linum lewesii 8:50-950 A.M MDT	1
On foliage	95
On ground	330
PORPOISING	380
SURFACING	10
Sheltering in old burrow	5
Un bando de 11 ejemplares concentrado entre vegetación.	1
Vocalizando en guadual aledaño	1
arrive; rest	1
bird in lek	1
brood; preen; sit on nest; call	1
call; advertise; scold; fly; perform visual display	1
call; copulate; court; advertise	1
call; dawn song; court; advertise	1
call; establish parent young contact; perform nest relief; care for young	2
call; forage; preen	1
call; mate; forage; emit alarm	2
call; mechanical sound; counter singing; bill drumming; advertise	1
call; mechanical sound; depart; bill drumming; arrive; establish parent young contact; beg; care for young; Social context: family	2
call; mechanical sound; fly; contact	1
call; mechanical sound; mate; forage; fly	2
call; mechanical sound; song; duet; scold; perform visual display	1
call; mechanical sound; song; fly; emit alarm	1
call; perch; remove fecal sac	1
call; song; advertise; beg; Social context: family	4
call; song; advertise; court; mate; perform visual display	1
call; song; dusk song; emit alarm	2
call; song; flight sound	1
call; song; mate; advertise; perform nest relief; Social context: family	1
concentración en pleamar (isla de Txoritegi)	1
copulate; preen; solicit copulation	1
counter singing; duet; advertise; forage; Social context: troop	1
crossing road at 1545 hours; farmland, scattered farm ponds	1
defecate; perch; take flight	2
depart; incubate; sit on nest	1
displace; emit agonistic call; fight; vocalize; call	1
displace; preen	2
eat; bill swipes; perch; song	1
eating Pheasant when trapped	2
emit agonistic call; emit alarm; call; mechanical sound; perch	1
en borde de cultivo	1
en persecución	1
feeding on dirt road with male at sunset, male V. amauropteryx	1
female flew and watched some distance away, male came close and swooped down a few times	2
fly; call	676
fly; call; song; perch; emit alarm	1
fly; carry nest material; land	2
fly; depart; hop; defecate	1
fly; land; hop; perch	1
flycatch; forage; perch	1
forage; hop; take flight; peck	1
forage; perform visual display	8
from a brood of young with female	2
hop; fly; mob	1
hop; perch	154
hop; take flight; fly; perch; land; perform visual display	1
land; eat; take flight	1
leaf litter in flooded creek swamp	1
lek; perform courtship display; depart	2
maternal	1
mechanical sound; advertise; court; perform visual display	2
mechanical sound; scold	2
mechanical sound; subsong	2
on flowers of Aquilegia caerulea	7
on flowers of tall sticky idne	1
out of nest, agitated parents nearby	2
part of flock which arrived in night	1
peck; perch	4
perch; Aggression/defense	2
perch; be displaced; take flight; eat; defecate	1
perch; depart; wipe bill	1
perch; tail wag; defecate; take flight	1
perch; take flight; land; fly	1
perch; wipe bill; preen	1
perform courtship display; perch; hop; call	1
perform courtship display; song; counter singing	1
perform visual display; allofeed	1
perform visual display; rest	2
preen; call; mechanical sound	1
preen; fly; sit on nest	1
replaced male NIG009	1
shot sitting on fallen log-eating an acorn	1
song mimics L. rubricata - tape recorded, tape 34B	1
song mimics Lagonosticta larvata. Tape CRB red dot B: 0-150	1
song; advertise; care for young	11
song; call; fly	8
song; chorus	1
song; dawn song; advertise; establish flock contact; Social context: mixed	3
song; fly; forage	1
song; fly; perch; advertise; court	1
song; mechanical sound; advertise	56
song; stand; hop	2
song; take flight; perch	6
stick out tongue; Aggression/defense; slither	1
tape 1993 #36, 93 #36	1
tape 73 #145A	1
taps; forage; peck; mechanical sound	1
una pareja en el piso	1
under board	1
walk; run; forage	2
walk; scratch	2
watch; lie	1
winnies; vocalize; preen	1
with parents and other young	1
with white-crowned and chipping sparrows	1
1 of 4 being fed by adult	1
1 of a brood with female parent, trying to fly, hid in hole at base of old stump	2
12 en vuelo+1 posada.	1
A 5 metros de altura en arboles pequeños	1
Abies pichta	2
Active in wooded area along back water area (flooded) by the Washita River.	1
Alimentación	358
Alimentándose, Vocalizando	1
At sugar bait	1
Basking	1
Cultivadora de hongos	4
