"identificationQualifier","reps"
"sp. #4",11
"sp. & gen. nov pro tem",1
"sp. (?)",2
"sp. (alkalina, stipata)",1
"sp. (boltonii)",1
"sp. (c.f. f. comosa)",1
"sp. (""detonsa clade"")",1
"sp. (Diminitivae?)",1
"sp. (diosmus group)",1
"sp. (glandulosa)",1
"sp. (immature)",1
"sp. (Lepidella)",1
"sp. (near C. hesperia S. & G. ?)",1
"sp. (near subdestricta?)",1
"sp. (near verrucaformis?)",1
"sp. (nov?)",1
"sp. (occidentalis grp.)",1
"sp. (pr. N. paludosum K��tz.)",2
"sp. (probably sp. nov.)",1
"sp. (psammicola-like)",1
"sp. (sap.)",1
"sp. (Sec. Spissicanlia?)",1
"sp. (sp. nov.?)",2
"sp. (stirps adiposa)",1
"sp. (subcerina/fallax?)",1
"sp. (subg. Frullania)",1
"sp. (subgenus Woroninella)",1
"sp. (tall)",1
"sp. (tenera?)",1
"sp. (white)",2
"sp. (with ring)",1
"sp. ?",64
"sp. 1",58
"sp. 1 (England)",3
"sp. 1 (tiny dark gray)",3
"sp. 1 ?",4
"sp. 1 cf.",2
"sp. 1 Europe",5
"sp. 2",18
"sp. 2 (all July)",12
"sp. 2 (Italy)",1
"sp. 2 of Dan Proud",9
"sp. 3",11
"sp. 3 (Italy)",2
"sp. 3 (white)",5
"sp. 3 of Dan Proud",2
"sp. 3 of Harris",1
"sp. 303",1
"sp. 304",2
"sp. 305 longimanus",2
"sp. 306 (paracanthus)",4
"sp. 307 (bilineatus)",18
"sp. 308 (comatus)",7
"sp. 309 (rectisetus)",4
"sp. 311",9
"sp. 312",1
"sp. 314 xavierfilhoi",1
"sp. 316 holdenae",2
"sp. 319 marinhoi",2
"sp. 324",1
"sp. 325",1
"sp. 326 amati",1
"sp. 328 riccardiae",1
"sp. 330",1
"sp. 338 nocturnigrus",3
"sp. 4",4
"sp. 4 (white fw, dark hw)",1
"sp. 4 of Ausasthi",1
"sp. 4 of Awasthi",1
"sp. 4 of Dan Proud",1
"sp. 4, Kidd's Beach species",3
"sp. 5",10
"sp. 5 of Dan Proud",2
"sp. 6",9
"sp. A",37
"sp. A (D.B. Richman)",3
"sp. abiertina",1
"sp. abietina",1
"sp. aff.",38
"sp. aff.;",35
"sp. aff.; ined.",1
"sp. ""AG""",1
"sp. an unusual broad from",1
"sp. and forma nov.",5
"sp. B",22
"sp. C",5
"sp. c.fr.",1
"sp. camosa form",2
"sp. cf.",7
"sp. cf. ""hotsoni"" nom. prov.",1
"sp. cf. rubellus",8
"sp. Clade2",2
"sp. comosa form",3
"sp. df.",1
"sp. ""fingers""",1
"sp. grp.",1
"sp. ""hoazontle""",1
"sp. hybrid",3
"sp. immature",1
"sp. incerta",6
"sp. indet.",25
"sp. ined.",13
"sp. L",2
"Sp. n.",478
"sp. n. ined, provis",1
"sp. n. ined.",16
"sp. n.?",1
"sp. NE30",1
"sp. NE30 (Tulloss)",1
"sp. near",1
"sp. near JFL143",1
"sp. nov",2
"sp. nov ined.",1
"sp. nov.",2314
"Sp. nov. !",3
"sp. nov. (cf. achirus)",11
"sp. nov. (cf. fitzsimonsi)",1
"sp. nov. (cf. pusillus)",1
"sp. nov. (cf. regani)",2
"sp. nov. (cf. reticulatus)",1
"sp. nov. (cf. signifera)",1
"sp. nov. (cf. theta)",5
"sp. nov. (in Rubellae)",1
"sp. nov. (near I. excoriata)",1
"sp. nov. (pro temp.)",1
"sp. nov. (yucatana group)",1
"sp. nov. ?",14
"sp. nov. [ined.]",1
"Sp. nov. 3",1
"sp. nov. acc. Sayre",1
"sp. nov. ined",1
"sp. nov. ined.",249
"sp. nov. of Bigelow, fide RLS",1
"sp. nov. orion",1
"sp. nov. pro tem",2
"sp. nov. pro tem.",5
"sp. nov. pro. tem.",2
"sp. nov. pro. temp.",1
"sp. nov. protem",1
"sp. nov. unpublished",1
"sp. nov., ined.",9
"sp. nov.?",52
"sp. nov?",4
"sp. nova",4
"sp. novum",1
"sp. nr.",1
"sp. nr. strenuana",5
"sp. nv.?",1
"sp. Prob.",1
"sp. probably ellipsis",1
"sp. Sec. Calyptrospora",1
"sp. sect. Deliciosi",15
"sp. SJI2",1
"sp. st.",1
"sp. Telemonia",1
"sp. tentatitve",1
"sp. undet.",18
"sp. undet. ?",3
"sp. undet. near glutinosi",5
"sp. undet.?",1
"sp. X sp.",7
"sp., ""Elsie's Pallid One""",1
"sp., possibly",1
"sp., possibly ochropurpurea",1
"sp., possibly parvula",1
"sp., probably",1
"sp./Clitocybe cerussata",1
"sp.; ? Collybia",1
"sp.?",89
"sp.? (C. callisteus??)",1
"sp.? (probably stirps adiposa)",1
"sp.? (probably subsection subtomentosi)",1
"sp.? (probably)",1
"sp.? ined.",1
"sp.? paperacea?",1
"sp.1",8
"sp.1 of Dan Proud",1
"sp.2",4
"sp.3",1
"sp.6",14
"sp.7",1
"sp.a",6
"sp.b",8
"sp.d",19
"sp.e",9
"sp.f",13
"sp.g",3
"sp.ined",1
"sp.ined.",1
"sp.nov.",2
"sp.nov.?",2
"sp.nov?",1
"sp?",13
"spacies TBD",1
"spatiosa",1
"spc. nova",3
"spec. vel var.",1
"SPECIAL RARE",1
"species",4
"species #1",1
"species A",19
"species id questionable...",1
"species illegible",1
"species in question",1702
"species incerta",1
"species name illegible",2
"species near Blestia",2
"species TB",2
"Species TBD",57259
"species TBD (needs dissection)",28
"species TDB",1
"species undetermined",6
"species?",2
"speciesTBD",251
"Specimen 2. Multiple specimen on sheet.",1
"Specimen identified as Cicindela sexpunctata, which is probably a mistake for Cicindela sexguttata",4
"Specimen resembles",1
"specis TBD",2
"Spermophilus",77
"Spermophilus ?",2
"sperryi",8
"Speyeria egleis ssp",1
"Speyeria leto letona",1
"Sphagnum antillarum",1
"Sphalma nomine auctoris",1
"Sphalma orthographica nomine specifica.",1
"Spilogale",1
"spines",1
"Splachnum wormskjoldii",1
"""Spongites discoidea""",4
"spp",2
"spp.",46
"spp. nov. ???",1
"spp. nova ???",1
"spp.?",7
"spp?",1
"""spreading Lignic.""",1
"Spring",1
"spring form",3
"""spring form""",1
"spuleri",12
"spumosa or occidentalis grp.",1
"spumosa-occidentalis grps.",1
"Squalodon",1
"squarrosa-adiposa grp.",2
"squarrosus-adiposa gp.",1
"Srrhopodon tosaensis",1
"ss A. H. Smith",1
"ss Calif. auct.",1
"ss Kauffm., var. pulla",1
"ss Mueller",1
"ss Stangl, 1989",1
"ss. Amer. auct.",1
"ss. Bigelow",1
"ss. Bres.",1
"ss. Heim",1
"ss. Kauff.",1
"ss. Kauffm.",1
"ss. Kauffm., var. pulla",1
"ss. Kauffman",1
"ss. Singer",1
"ss. Thiers",1
"sso",1
"ssp",553
"ssp nana inornata",8
"ssp quenseli",1
"ssp rufipes",1
"ssp.",8998
"ssp. ?",2
"ssp. 2",1
"ssp. alba [not found]",1
"ssp. albocaerulescens",3
"ssp. arbuscula",6
"ssp. borealis",1
"ssp. candicans (Rydb.) D. D. Keck",2
"ssp. cinerea",1
"ssp. crispiformis",1
"ssp. distichus",2
"ssp. glacialis",1
"ssp. grande",1
"ssp. helleri",1
"ssp. indet.",5
"ssp. lepida",2
"ssp. megacarpum (Nels & Maeb.) Ewe",1
"ssp. multiflora",1
"ssp. nov.",72
"ssp. nov. (regani)",1
"ssp. nov. aff.",1
"ssp. nov., ined.",2
"ssp. nov.?",1
"ssp. novae-zelandiae",2
"ssp. nutt.",1
"ssp. perfoliata",1
"ssp. senilis [autonym]",1
"ssp. stonbergeii",1
"ssp. typ.",1
"ssp. typicus",1
"ssp. viscidiflorus",2
"ssp?",5
"st",3
"st.",48
"st. ??",1
"stage?",1
"Stagodon",1
"Staining",1
"staminate",5
"standl.",1
"Stapf",1
"starkeana ?",1
"stat. nov.",6
"steckeri",8
"Stegodon",3
"Stegolophodon",1
"Stein, Marty",1
"Steinius",1
"stella",3
"Steneofiber",3
"Stenomylus",3
"stenophyllus phase",10
"Stenotis Acaulis",1
"Stephanorhinus",1
"sterile (C. aeneum ??)",1
"sterile crust",2
"sterile form",1
"sterope",9
"Steropodon",1
"STET",1
"stet!",3
"Steve Slaughter",1
"Steve Taber",1
"Steven W, Taber",1
"Sthenictis",1
"Sthenictis cf.",1
"Stibarus",21
"Sticta amplissima, however, name unlikely",1
"stipulate polypore",1
"Stirling Range Fm",6
"stirps",6
"stirps? ferruginea",1
"Stockia",3
"Stonehouse Fm",1
"Strandtmann",1
"""strange looking""",1
"streckeri",24
"'strenua'",2
"stretchi",3
"stricta",1
"strictius",2
"strigosa",14
"strigosus",12
"strigulosa",1
"stromatolite",1
"strombodes",1
"Stropharia/Hypholoma",1
"""Stropharioid""",1
"Strymon calanus",6
"Strymon cecrops",6
"Stygimys",104
"Stz 1897",1
"suaveolens Stz./I. paludinella ss. eus. auct.",1
"subalpinus group",1
"subdecurrens of thesis",2
"""subdestricta""",1
"subdestricta type",4
"""subdistorta"" nom. prov.",1
"""subexilis macrospora""",1
"subf. tenera Kjellm.",1
"subfusca group",1
"subg. Agaricus",1
"Subg. Amidelia, Sect. Phalloidea",1
"Subg. Myxacium",2
"subg. Myxacium Sect. Delibuti",1
"Subg. Myxacium, Sect. Defibulati",1
"subg. Myxacium, sect. Delibuti",1
"subg. Phlegmacium",1
"subg. Telamonia",2
"subg. Telamonia sp.",1
"subgen. Leprocybe",1
"subgen. Seriocybe",2
"subgenus",6
"subgenus Dermocybe",1
"subgenus Phlegmacium",2
"subgenus Poiophylii",4
"Subhairy",1
"Subhyracodon",17
"Subhyracodon ?",5
"sublivens",1
"subnotatus group?, subalpinus group? or clandestinus",1
"subsp.",2
"subsp. arbuscula",1
"subsp. auricephalus",1
"subsp. concolor",2
"subsp. cryptocarpa",12
"subsp. gibbosus",1
"subsp. gracillima",1
"subsp. guadalupensis",1
"subsp. hyemale",1
"subsp. imperialiformis",2
"subsp. japonicum",9
"subsp. jonesi",1
"subsp. lupulinus",1
"subsp. mirabilis",1
"subsp. nebulosus",14
"subsp. neomexicanus",35
"subsp. pallidipes",1
"subsp. pensylvanica",1
"subsp. petiolaris",1
"subsp. polyadenia",1
"subsp. ponderosae",5
"subsp. prominens",1
"subsp. pubescens",1
"subsp. sedecimpunctata",1
"subsp. superba",1
"subsp. territa",103
"subsp. vagans",4
"subsp. wickhami",1
"subspecies in question",349
"substituta",8
"substrate",1
"substriatus gp.",25
"subtriatus gp.",1
"subuliformis",1
"subvelutipes or varians",1
"succosa-succosella",1
"sullivani",16
"sulllivani",1
"summer form",3
"""sunshine form""",1
"superfusca morphotype",1
"Suppl.",1
"Sus",13
"Sus ?",2
"sw.",1
"sylvestris",1
"Sylvilagus",45
"Sylvilagus?",2
"sym. S.Subalpina",1
"Symblepharis schimperiana",1
"Symbos",1
"Symbos ?",1
"Sympetrum illotum?",1
"Symphyotrichon ericoides",1
"Symphyotrichon undalatum",1
"syn",2
"syn =",2
"syn Ulva linza",1
"Syn.",15
"syn. Acnida tamariscina (Nutt.)Wood",1
"syn. Alternanthera Polygonoides",1
"syn. Amaranthus tamariscina",1
"Syn. meth. fung. (G_ttingen)",1
"syn: Aster prenanthoides",1
"Syn=",1
"synaima",3
"Synceros",1
"Syneda",1
"Syneda alleni",1
"Syneda divergens",3
"Synodontia novae-guineae",1
"synonym",3
"Synonymy",1
"Synonymy FNA",1
"Synthetic hybrid",9
"Syntype",1
"Syrrhopodon berteroanus",1
"Syrrhopodon borneenis",1
"Syrrhopodon glaziovii",2
"Syrrhopodon hawaiicus",1
"Syrrhopodon incompletus var. incompletus",1
"Syrrhopodon oahuensis",1
"Syrrhopodon prolifer var. papillosus",2
"Syrrhopodon schwaneckeanus",1
"Syrrhopodon spiralis",1
"Syrrhopodon tosaensis",2
"Syrrhopodon tsushimae",2
"Syrrhopodon uncinifolius",1
"T. behri",3
"T. Bone",2
"T. calanus",12
"T. cecrops",1
"T. crysalus",1
"T. Doederlein",1
"T. dryope",1
"T. Erubaker",1
"T. Esslinger",1
"T. halesus",1
"T. Hicks",1
"T. Hills",1
"T. J. Ayers & K. Huisinga",22
"T. Johnson",6
"T. Kerby",1
"T. King",2
"T. Kitten",1
"T. l. alma",2
"T. L. Dane",1
"T. l. elegans",1
"T. melinus",6
"T. nicippe",1
"T. R. Mollhagen",1
"T. tacita",1
"T. W. Miller",4
"T.J. Kop.",1
"T.L. Talcott",2
"T.R. McClellan",1
"Taber, Steph",1
"Taeniolabis",11
"Talpavus",1
"Tamias",45
"Tamias ?",1
"""tan form""",1
"Tanacetum parthenium",1
"Tanymykter",11
"Tanymykter?",1
"TAP",1
"TAP Clade",7
"Tapeats Ss",2
"Tapirus",250
"Tapirus ?",2
"Tapirus cf.",1
"Tapirus?",1
"Taxa ine. ?",1
"Taxa ined.",29
"Taxa ined.?",5
"Taxa ined?",1
"Taxa ined?.",1
"Taxidea",3
"taxonomic so. 2 of Dennis?",1
"Taxonomy reflects Desikachary, 1959",1
"Tayassu",4
"Teilhardina",7
"Telamonia",17
"Telamonia ?",2
"Telamonia flavobasilis",1
"Telamonia sp.",1
"Telamonia, near colus?",1
"Telamonia?",1
"telchinia",1
"telearchus",1
"Teleoceras",112
"Teleoceras ?",7
"Teleoceros?",2
"Teleodus",1
"Teletaceras cf.",1
"""telfairiae""",1
"Telmatherium",3
"Temetis chiron",1
"ten",1
"Tending to susbp. lanceolatus",1
"tending toward",2
"tenera group",1
"tenius",2
"TENTATIVE",1
"tentative ID",1
"tenuis cf.",1
"Teria lisa",1
"Terias delia",1
"Terias hecabe",3
"Terias hecla",1
"Terias jucunda",1
"Terias lisa",5
"terpsichore",2
"terrestris or intybacea?",2
"terreum group",1
"terreum grp.",1
"tertiana",8
"Tesnus Fm",2
"Tetonius",50
"Tetonius ?",6
"Tetracis jubararia",1
"Tetraclaenodon",24
"Tetralophodon",2
"Tetrameryx",2
"tetrasporic",1
"tetrasporophyte",3
"Tetrodontium brownianum var. repandum",1
"teutonica",1
"texana",24
"texana cf.",1
"texanus",1
"Thamnophis cf.",1
"tharos",14
"the",1
"the acutely umbonate form",1
"the blades are",1
"the brite scarlet-red form",1
"the dark grey to grey drab form",1
"the dingy grey-yellow form",1
"the ""fulva"" hybrid",1
"the ""graveolens"" form",2
"the greenish umbre variant",1
"the ""Mars orange"" variant",1
"the ""montane form""",1
"the pallid, stone-col. form",1
"the ""pink"" sp.",1
"""the Seattle var.""",1
"the subspecies is aquilinum",1
"the ""Tac. Pr. Umbrina""",1
"the truly yellow form",2
"The usual livid fma. of cervinus",1
"thebais",21
"Thecla calanus",1
"Thecla sylvinus putnami",3
"Theclinae",3
"Thekla titus",1
"Thelephora ?",1
"Thelephoraceae",6
"""Thelephoraceae""",1
"Thelephoraceae?",1
"themana",1
"theonus",6
"Theresa Dol",2
"Theropithecus",1
"thesis ""longicystis""",1
"""thesis submuricellata"" if micros. OK",1
"""thesis submuricellata"" if microsc. char. check",1
"""thesis submuricellata"" if microsc. OK",1
"thetis",1
"Thinobadistes cf.",1
"Thomashuxleyia",1
"thomsoni",2
"thomsonii",1
"thomsonii form",1
"""thomsonii"" form",1
"thoosa",15
"threatfuli",6
"Thryptacodon",10
"Thryptacodon cf.",1
"Thylacoleo",1
"Thylacosmilus",9
"Thylogale",5
"Thyrohyrax",7
"Thysanomitrium richardii",2
"Thysanomitrium umbellatum",1
"Ticholeptus",3
"Ticholeptus ?",4
"Timetes chiron",1
"timika",1
"Timmiella densa",1
"Timmiella merrillii",1
"Tinimomys",1
"Titanohyrax",4
"Titanoides",2
"Tlhomea heraldia",1
"toddi",19
"toiyabe",3
"Tom E. Caster",1
"Tomarctus",35
"Tomarctus ?",5
"Tommy Doederlein",1
"Tonne, Phil",1
"too young to determine",1
"Top of ovary hairy",1
"topotype",2
"Torontoceros",1
"Torrejonia",1
"Tortella himantia",1
"Tortula adicola",1
"Tortula andina",1
"Tortula bistratosa",1
"Tortula cernua",1
"Tortula glaucescens",1
"Tortula hildebrandtii",1
"Tortula mniifolia",1
"Tortula muelleri",1
"Tortula pilifera",5
"Tortula torquaifolia",1
"toward var. wislizeni",1
"towards H. eastwoodiae",8
"towards ssp. lanceolatus",1
"towards var. agrestis",1
"towards var. alpina",1
"Towards var. hispida",1
"Toxodon",6
"Tragelaphus",1
"""Trailiella intricata""",1
"transiens",3
"Transitional to var. parviflora.",1
"transversale group",2
"Travis W. Gregory",1
"trechisp.-mixtilis",1
"Tremarctos",12
"Tremarctos ?",6
"Trematodon atrovirens",2
"Trematodon flaccidisetus",2
"Tremellaceae",2
"Tremellales",2
"Tremelloid?",1
"Trenton Ls",41
"Trey Neely",1
"Trichechodon",2
"Trichechus",83
"Trichechus ?",3
"Trichechus?",4
"Trichecodon",1
"Trichiotinus texanus(horn)",3
"Tricholoma/Mycena",1
"Trichostomopsis umbrosa",1
"Trichostomum bermadanum",4
"Trichostomum crispifolium",1
"Trichostomum crispulum var. angustifolium",1
"Trichostomum viridulum",1
"Trichosurus",1
"triclaris",1
"Trigonias",16
"Trigonias ?",3
"Trillium flexipes Raf. X",2
"Trimylus ?",1
"Tritemnodon",3
"Tritemnodon ?",4
"tritonia",11
"triumphans group",1
"trivialis gp.",1
"Trogolemur",2
"troilus",13
"tschukotkensis",3
"tsugae/cervinus",1
"tsushimana",5
"Tuck.",1
"tuckeri",19
"""tuolumnensis""",1
"turatti",4
"turbata",6
"turneri",14
"Turners Falls Ss",1
"Tursiops cf.",1
"tuscanica",4
"tutanus",8
"Tyler Dray",1
"type",35
"-type",1
"type ?",1
"Type 1",1
"Type 2",1
"Type II Bliding",1
"type, 4 p. c.",1
"typical",1
"""typical""",1
"typical race",4
"typical, per A. H. Smith",1
"typicus",1
"u",1
"U. fulvoreagens",1
"U. scriptura",10
"UC1457172",1
"UC689518",1
"Uinta Fm",1
"Uintacyon",3
"Uintalacus",1
"Uintanius",2
"Uintasorex",4
"Uintatherium",1
"uintensis cf.",1
"ulysses",1
"umbellata form",1
"Umbelliferae",1
"umbilicatus group",1
"umbrarum/scutellata?",1
"umbrosa",3
"umidus group",1
"unable to confirm",1
"Unccertain",1
"uncertain",4503
"uncertain about sp.",1
"Uncertain determination",2995
"uncomfortably",4
"und.",1
"Undescribed sp.",1
"undescribed taxon acc. to Weber",1
"undescribed?",1
"Undet.",2057
"Undeterminable",1
"undetermined",14
"undetermined species",18
"Undetermined, sterile crust",2
"unidentified",17
"Unknown",7
"unknown Agaricales",1
"unknown sp",1
"Unknown Sporochial crust",1
"unnamed cultivated taxon",1
"Unpublished",1
"Untermannerix",1
"unusual form",1
"upper",1
"Upper Brule Fm",1
"Upper Chalk",1
"upper range?",1
"upper:",1
"Urbanus tessellata",4
"Urbanus tessellata occidentalis",1
"Urfer",1
"Urocyon",1
"ursadentis",8
"Ursavus",3
"Ursus",40
"Ursus ?",2
"Ursus?",2
"Ushio Kawai",1
"Usnea strigosa group",1
"utahensis",105
"Utahia",2
"V",1
"v.",1
"V. a. ada",1
"v. allica",1
"V. Barber",1
"V. Birdwell",1
"v. carreicastris",1
"v. costaria",1
"v. crispa",1
"v. fractilinea",4
"v. n. pro tem.",1
"v. nov.",1
"v. nov. ined.",7
"v. terminalis",1
"van Zyll de Jong, C.G. 1980. Journal of Mammalogy, 61(1); 66-75",1
"vanduz[erensis] group",2
"var",10
"var - ?",1
"var ?",2
"var A",5
"""var attenuatum""",1
"var B",16
"var ericoides (Hedw.) Hampe",1
"var n. ined.",1
"var Nutt.",1
"var pinnata",1
"var racemosa f. corymbosa",1
"var.",653
"var. (same as 10243)",1
"var. ?",18
"var. ??",1
"var. [illegible]",1
"var. 2",1
"var. 3",1
"var. 4",1
"var. 5",1
"var. A",1
"var. A and B",1
"var. A.",1
"var. ambigua",1
"var. angustifolia",1
"var. anisearia Pk.",1
"var. anthracina",1
"var. aphthosa",3
"var. australis",1
"var. bachmanianum",1
"var. bent glume",3
"var. bipinnatifida",14
"var. breviuscula",1
"var. bustamenta",1
"var. caerulea",2
"var. californica (Greene) C. L. Hitchc.",1
"var. californicus",2
"var. camp",1
"var. cassini",4
"var. cf. caesariata?",1
"var. chordalis",1
"var. clausa",2
"var. cleomis",1
"var. clintonianum",1
"var. coahuilensis",1
"var. complicatum",28
"var. concolor",1
"var. coniferarum?",1
"var. corallina",1
"var. coulteri",1
"var. diminuta",1
"var. diminutivus",1
"var. dissectum?",1
"var. dolichorrhiza",1
"var. dubyi",1
"var. dulce",1
"var. 'echinospermum'",1
"var. elmeri < = > var. fastigiata",1
"var. errans",3
"var. foeniculaceum",1
"var. foliosa",1
"var. formosa",1
"var. 'Gigantea'",11
"var. gigantea ?",1
"var. glaber",1
"var. glauca",1
"var. glaucella",1
"var. glaucescens",1
"var. glaucus",1
"var. gnaphalodes",1
"var. gracilior",1
"var. gracilior Cronq.",2
"var. gracilis",2
"var. gracilius",1
"var. grangerense",1
"var. hiemalis",1
"var. holosericea (Nutt.) Hitchc.",1
"var. hydropiperoides",1
"var. idahoense (not found)",1
"var. idahoensis",1
"var. imbricus (not found)",1
"var. incana",1
"var. incarnata",1
"var. incisum Gray",3
"var. indet.",4
"var. indica",1
"var. inom.",1
"var. insipida",1
"var. interior",1
"""var. intermedia""",1
"var. intermediate",1
"var. lactea",1
"var. laevigatum",2
"var. lasiolepis",1
"var. latiloba",1
"var. leucocarpus",1
"var. lilacea",1
"var. lippiae",1
"var. local",1
"var. longiaristata",1
"var. manitouensis v. nov. provis",1
"var. marcomeres",1
"var. microstachys",1
"var. minor",1
"var. montanus",1
"var. montigenitus Jeps.",1
"var. munda",1
"var. n.",5
"var. n. ined.",4
"var. n.;",1
"var. neglecta",3
"var. neglecta f. simplex",1
"var. nidifica",1
"var. nov.",68
"var. nov. ?",1
"var. nov. Hort.",1
"var. nov. ined",9
"var. nov. ined.",31
"var. nov. unpublished",2
"var. nov.?",1
"var. nov.r. (Var. Novo.)",1
"var. nova",2
"var. nuda",1
"var. obducens",1
"var. obscura",1
"var. occidentalis",2
"var. occidentalis > var. wislizeni",3
"var. ocdipus",1
"var. ochroxantha",3
"var. octoflora",1
"var. of ssp. atroviridis",2
"var. of ssp. intermedia",1
"var. of ssp. lembckei",1
"var. of ssp. taltalensis",1
"var. ophanactis",1
"var. oregana",2
"var. oregonium",1
"var. ornata",1
"var. p.?",1
"var. P-27",1
"var. palamaea",1
"var. palamea f. subulata",1
"""var. pallida.""",2
"var. palmaea f. rigidula",1
"var. papillaris",1
"var. papillosum",1
"var. paradoxa?",1
"var. parvus var.parvus",2
"var. paspaloides Weber van Bosse",2
"var. patens",1
"var. pentaphyllum but no vars published",1
"var. perpumilum",1
"var. phaeobyssina",1
"var. pinnata",4
"var. pinnata f. foliolosa",6
"var. pinnata f. foliosa",1
"var. pinnata, f. truncata",1
"var. pinnatifida",1
"var. plagalis",1
"var. poae-nemoralis",1
"var. pocillum",1
"var. polyphyllum",1
"var. pruinirosella",1
"var. puberulus",1
"var. pubescens",1
"var. pulla",1
"var. pulvinatum",1
"var. racemosa",6
"var. racemosa f. corymbosa",1
"var. racemosa f. furcatosubulata",2
"var. racemosa f. squamifera",3
"var. racemosa f. subclausa",1
"var. radicans",1
"var. recta",2
"var. Red Delicious",1
"var. retisporus",1
"var. robustum",1
"var. rubescens",1
"var. rugosa W. R. Tayl.",1
"var. santensis",2
"var. scabra",1
"var. scopaniforme",1
"var. sculptilis",1
"var. sellulus Kellogg",1
"var. simplex (Ridd.) Lamb",1
"var. sloanei E.G.Baker",1
"var. sparsa",2
"var. suffruticosa",1
"var. sulcata, f. eu-sulcata",1
"var. taurica",1
"var. tenuifolia",2
"var. thelephoroides",1
"var. triticoides",1
"var. typica",4
"var. typicus",3
"var. uniflora",1
"var. utahensis and var. breviflora",1
"var. velatipes",1
"var. vicaria",1
"var. virgata",4
"var. winwardii",1
"var. ""yubaensis""",1
"var.?",9
"varia",1
"Variant",2
"Variant of",1
"variemedusa",1
"variety",2
"variety?",1
"variicolor group",2
"varius, picipes, or melanopus",1
"varuna",5
"varying toward",1
"varying toward A. conspicuus",2
"varying toward var. parviflora",1
"vasava",2
"Vascular Plants of Michigan",4
"vasquez",2
"Vassallia",29
"Vassallia ?",3
"""Vaughaniella"" stage",1
"Vaureal Fm",2
"vazquezae",2
"veazieae",11
"vel aff.",211
"vel sp. aff.",4616
"vel sp. nov.",2518
"vel valde aff.",6
"vel. aff.",430
"vel. aff.;",5
"vel. sp. aff.",11
"vel.aff.",2
"""vellinsa""",1
"velutina Lindauer sp. ined.",1
"Venango Fm",3
"venefica",6
"venosa",12
"ventricosum (or near)",1
"venusta X sp.",2
"Ver.",10
"verif.",2
"Verified",6
"verified by #1",4
"verified by #2",1
"verified by #3",4
"verified by #4",2
"verified by #5",3
"verified by An",1
"verified by Anweiler, G",2
"verified by Anweiler, G.",17
"verified by Anweiler, G.  2002",1
"verified by Anweiler, G. G.",510
"verified by Anweiler, G. G.`",1
"verified by Anweiler, G.G.",74
"verified by Anweler, G.G.",2
"verified by Balogh, G.",2
"verified by Balogh, G. J.",2
"verified by Barnes, Dr. (Vide)",1
"verified by Barnes, W.",6
"verified by Bird, C. D.",245
"verified by Chlorochroa ligata",2
"verified by Chlorochroa sayi",3
"verified by Chlorochroa uhleri",1
"verified by Clark, M. R.",3
"verified by D. borealis Hopk.",3
"verified by D. hybridus",1
"verified by D. johanseni Swaine",5
"verified by D. obesus Mann.",2
"verified by D. piceaperda Hopk.",1
"verified by D. verticalis (F.W. Dodge)",1
"verified by dissection",16
"verified by Don Lafontaine",3
"verified by Dytiscus marginalis (B. Valentine 1948)",1
"verified by Dytiscus sublimbutus",3
"verified by Dytiscus vexatus sharn",1
"verified by Fuller, E. (1990)",1
"verified by G.G. Anweiler",1
"verified by Gall, L. (from image)",1
"verified by genitalia examined",3
"verified by Gibson, A.",7
"verified by Gundersen, R.",1
"verified by Hieke, F. (1994)",3
"verified by Hooper, R.",25
"verified by Hooper, R.; Ball, G. E.",3
"verified by ID'd as D. monticola",1
"verified by Lafontaine, D.",1
"verified by Lafontaine, J. D.",15
"verified by Lafontaine, J. D. (from image)",3
"verified by McCabe, T.",2
"verified by McDunnough, J.",3
"verified by Nazari, V.",46
"verified by Phillips, I. D. (2002); Hooper, R.",1
"verified by Pieris rapae (2001)",1
"verified by Ross, H. H.",42
"verified by Schincariol L. A.",1
"verified by Schmidt, B. C.",625
"verified by Schmidt, B. C. (2001)",6
"verified by Schmidt, B.C.",839
"verified by Smetana",5
"verified by Smetana, A.",1
"verified by Smith, T.",2
"verified by Townes (1951)",2
"verified by Troubridge, J.",7
"""vermicularis""",1
"verna complex",1
"verna or virosa",1
"'verruculosa'",1
"verum!",1
"very close to",1
"very doubtful",1
"very doubtful [CJH]",1
"very likely",8
"very likely ssp.",1
"very near",3
"very poor",1
"very probably",2
"very probably!",1
"Very tentative",1
"very thick short coil",2
"vesuki",1
"vetastus",1
"vetustus",1
"vibratilis group",2
"Victoria sulpitia",1
"vid.",2
"vidi",12
"vidit",1
"Viginatae",1
"vinaceous",1
"viola",6
"violaceus complex",1
"virgatum gp.",1
"virginiensis",1
"viride",1
"viridicaerulea",4
"viridicornis",6
"vitabunda",9
"Viverra",1
"Viverravus",19
"vividior",7
"Vombatus",5
"vs.",2
"vs.;",27
"vulgaris",3
"vulgaris group",1
"Vulpavus",1
"Vulpavus ?",1
"Vulpes",10
"Vulpes ?",1
"W Gagne",2
"W. D. Sisson",30
"W. H. Snell",1
"W. Hodgson",23
"W. Hodgson, DES",2
"W. J. Fournier",1
"W. M. Rogers",1
"W. Reneow",1
"W. Rounds",1
"W.D. Sissom",5
"W.D.Sissom",1
"WA1",2
"Waldron Sh",1
"wallacensis",22
"Ward",51
"Ward & Brothers",1
"wasatchia",20
"wasatchia electa",1
"Washakius",8
"""washingtonensis""",1
