"lifeStage","reps"
"adult; 4.5 mo",1
"adult; 4-5 yr",1
"adult; 461 day",1
"adult; 463 day",1
"adult; 466 day",1
"adult; 469 day",1
"adult; 46 C yr",1
"adult; 474 day",1
"adult; 475 day",1
"adult; 476 day",1
"adult; 477 day",1
"adult; 482 day",1
"adult; 486 day",1
"adult; 48 yr 1 mo 19 day",1
"adult; 490 day",1
"adult; 493 day",1
"adult; 497 day",1
"adult; 499 day",1
"adult (49 days)",1
"adult 4K",1
"adult 4K+",1
"adult; 4 mo 28 day",1
"adult; 4 mo 29 day",1
"adult; 4 mo 5 day",1
"adult; 4 yr 10 mo 13 day",1
"adult; 4 yr 2 mo",1
"adult; 4 yr 4 mo",1
"adult; 4 yr 5 mo",1
"adult; 4 yr 6 mo",1
"adult; 4 yr 7 mo",1
"adult; 4 yr 7 mo 16 day",1
"adult; 4 yr 7 mo 9 day",1
"adult; 4 yr 8 mo",1
"adult; 504 day",1
"adult; 506 day",1
"adult; 511 day",1
"adult; 512 day",1
"adult; 518 day",1
"adult; 521 day",1
"adult; 523 day",1
"adult; 524 day",1
"adult; 526 day",1
"adult; 527 day",1
"adult; 530 day",1
"adult; 531 day",1
"adult; 539 day",1
"adult; 542 day",1
"adult; 546 day",1
"adult; 547 day",1
"adult; 552 day",1
"adult; 554 day",1
"adult; 558 day",1
"adult; 5.5 yr ?",1
"adult; 564 day",1
"adult; 567 day",1
"Adult; 5-6 Weeks old.",1
"adult; 573 day",1
"adult; 591 day",1
"adult; 595 day",1
"ADULT: 5 MALE, 5 FEMA",1
"ADULT: 5 MALE, 8 FEMA",1
"adult; 5 mo 5 day",1
"adult; 5 year 9 mo 1 day",1
"adult - 5 years",1
"Adult - 5 years",1
"adult; > 5 yr",1
"adult; >5 yr",1
"adult; 5 yr 0 mo 21 day",1
"adult; 5 yr 0 mo 5 day",1
"adult; 5 yr 11 mo 5 day",1
"adult; 5 yr 2 mo 26 day",1
"adult; >5 yr 6 mo",1
"adult; 5 yr 6 mo",1
"adult; 600 day",1
"adult; 60 day",1
"adult; 613 day",1
"adult; 635 day",1
"Adult, 64 cm total length",1
"adult; 6.5 + yr",1
"adult; 660 day",1
"adult; 665 day",1
"adult; 665 day ?",1
"adult; 674 day",1
"adult; 682 day",1
"adult; 6 C yr",1
"adult; 6 mo 18 day",1
"adult; 6 mo 20 day",1
"adult; 6 mo 23 day",1
"adult; 6 mo 4 day",1
"adult 6 years",1
"adult; 6 years",1
"adult; 6 yr 4 mo 17 day",1
"adult; 6 yr 4 mo 23 day",1
"adult; 6 yr 5 mo 20 day; born 19920602",1
"adult; 6 yr 7 mo 11 day",1
"adult; 714 day",1
"adult; 735 day",1
"adult; 747 day",1
"adult; 749 day",1
"adult; 758 day",1
"adult; 7.5 yr",1
"adult; 773 day",1
"adult; 785 day",1
"adult; 7-8 C yr",1
"adult 7K+",1
"adult; 7 mo",1
"adult; 7 mo 19 day",1
"adult; 7 mo 1 day",1
"adult; 7 mo 20 day",1
"adult; 7 mo 4 day",1
"adult; 7 year 10 mo 30 day",1
"adult 7+ years",1
"adult; > 7 yr",1
"adult; >7 yr",1
"adult; 7 yr 0 mo 6 day",1
"adult; 7 yr 4 mo 8 day",1
"adult; 7 yr 8.5 mo",1
"adult; 7 yr 9 mo 0 day",1
"adult; 802 day",1
"adult; 811 day",1
"adult; 818 day",1
"adult; 820 day",1
"adult; 827 day",1
"adult; 83 day",1
"adult; 84 day",1
"adult; 8.5-10.5 yr",1
"adult; 8.5-11.5 yr",1
"adult; 88 day",1
"adult; 8-9 yr",1
"adult; 8 mo",1
"adult; 8 mo 9 day",1
"Adult - 8 years",1
"adult; 8 yr 0 mo 12 day",1
"adult; 8 yr 4 mo 3 day",1
"adult; 8 yr 6 mo",1
"adult; 8 yr 8.5 mo",1
"adult; 8 yr 9 mo",1
"adult; 902 day",1
"adult; 9-11 yr",1
"adult; 924 day",1
"adult; 995 day",1
"adult; 99 day",1
"adult; 9 C mo",1
"adult; 9 mo ?",1
"adult; 9 mo 11 day",1
"adult; 9 mo 13 C day",1
"adult; 9 mo 27 day",1
"adult; 9 mo 5 day",1
"adult; > 9 yr",1
"adult; >9 yr",1
"adult;  > 9 yr",1
"adult; 9 yr 10 mo 26 day",1
"adult; 9 yr 4 mo 5 day",1
"adult; 9 yr 8.5 mo",1
"adult; acanthellas",1
"adult , adult",1
"adult;; adult",1
"adult; adult; adult;;",1
"adult , adult , adult , adult",1
"adult; adult; adult; adult",1
"Adult; Adult; Adult; Adult; Larva",1
"Adult; Adult; Exuviae",1
"Adult; Adult; Exuviae; Adult",1
"Adult; Adult; Exuviae; Exuviae",1
"adult; adult, juvenile",1
"adult; adult;;; juvenile",1
"Adult; Adult; Larva",1
"adult; adult; microfilaria",1
"Adult; Adult; Nymph; Adult",1
"Adult; Adult; Nymph; Nymph",1
"Adult; Adult; Pupa; Larva",1
"adult; adult; subadult",1
"adult; adult; young;;;",1
"adult - aged by wing tip",1
"Adult and 2 eggs",1
"adult and ammocoete",1
"adult and brood ?",1
"Adult and brood",1
"Adult and Brood",1
"adult and eggs",1
"adult and immatures",1
"Adult and immatures",1
"Adult and Immatures",1
"Adult and juveniles",1
"Adult and Larva",1
"Adult and Subadult",1
"adult  \appearing\ (sic)",1
"adult based on plumage",1
"Adult based on plummage",1
"Adult, black phase",1
"adult, breeding",1
"adult & brood",1
"Adult/Brood`",1
"ADULT BUT SMALL",1
"ADULT BUT SMALL, SKULL OSSIFIED",1
"Adult by penis, testes",1
"adult by plumage.",1
"Adult by skull",1
"adult; C 11 yr 6 mo 9 day",1
"adult; C18 yr",1
"Adult, ca 65 cm total length",1
"adult; cementum-12",1
"adult; cementum-2, range 1-2",1
"adult; cementum-2, range 2-3",1
"adult; cementum-3, range 2-4",1
"adult; cementum-4, range 3-5",1
"adult; cementum-5, range 4-5",1
"adult; cementum-5, range 4-6",1
"adult; cementum-7, range 6-8",1
"Adult, cereberus",1
"adult; copepodid",1
"adult; copepodid V;;",1
"adult; cystacanth",1
"adult; cystacanths",1
"adult; dark morph",1
"adult; deutonymph",1
"Adult (Dry shell)",1
"adult, eclipse plumage",1
"adulte&embryons",1
"adulte et subadulte",1
"adult, egg",1
"Adult; Egg",1
"adult; egg brood",1
"ADULT/EGG CASE",1
"adult; egg; immature",1
"adult + eggs",1
"Adult & Embryos",1
"adultes, t��tard",1
"Adult; exuviae",1
"Adult; Exuviae",1
"adult, female",1
"Adult,  female",1
"Adult, female?",1
"Adult Female, 29.9 g, Skin clip",1
"Adult Female, 521g, SVL 1120 mm,",1
"Adult female, adule male",1
"Adult Female (gravid)",1
"Adult Female, laid 4 eggs 25-26",1
"Adult females",1
"ADULT FEMALES",1
"Adult, female? (short tail; did",1
"Adult female, SVL 179 mm, tail 2",1
"Adult Female, SVL 182 mm, Tail 3",1
"Adult Female, SVL 600 mm, tail 1",1
"Adult Female, SVL 673mm, Tail 18",1
"Adult Female, Tissue-liver sampl",1
"Adult Female w/ 12 eggs (eegs lo",1
"Adult/fetus",1
"Adult; Fetus",1
"ADULT, FIRST YEAR",1
"ADULT, FIRST YEAR BIRD",1
"adult; foetus",1
"adult genitalia, larva skin",1
"ADULT GRAVID FEMALE",1
"ADULT, GRAVID FEMALE;",1
"ADULT; GRAVID FEMALE",1
"adult; hatchlings",1
"Adult (hatch year)",1
"Adult hermaphrodite",1
"Adult HY",1
"Adult (im)",1
"adult, imm",1
"adult , immature",1
"adult; immature;;",1
"adult? immature",1
"adult/ immature",1
"adult + immature + egg cases",1
"Adult; Immature; Nymph",1
"Adult; Immature; Pupa",1
"adult, immatures",1
"adult juvenile",1
"adult; juvenile;;",1
"Adult, juvenile",1
"Adult; Juvenile",1
"ADULT/JUVENILE",1
"adult; juvenile; copepodid & nauplii; nauplius",1
"adult/juvenile; hatchling",1
"adult; juveniles",1
"Adult, juveniles",1
"Adult, Juveniles",1
"Adult, juvs(2), Larvae(6)",1
"adult; L4",1
"Adult; Lactating",1
"adult + larva",1
"adult, larvae",1
"adult;; larvae",1
"Adult laying.",1
"Adult, Liver tissue",1
"Adult, Liver Tissue",1
"Adult,Liver tissue taken",1
"Adult, Liver Tissue taken",1
"Adult male, female, 1 juvenile",1
"Adult Male, Lver tissue taken",1
"Adult Male,  SVL 1020 mm, tail 9",1
"Adult Male, SVL 1453 mm, Tail 51",1
"Adult Male, SVL 163 mm, Tail 32.",1
"Adult Male, SVL 210 mm, tail 259",1
"Adult Male, SVL 560 mm, tail 290",1
"Adult Male, SVL 71 mm",1
"Adult Male, Tissue at LSU",1
"Adult Male, tissue-liver sample",1
"Adult Male, Tissue-scale clips",1
"Adult Male, total length (visual",1
"Adult M and 2 nestlings collecte",1
"ADULT; MANY GRAVID",1
"adult; more than 12 yr",1
"ADULT, N=2 FEMALE",1
"adult  no bursa",1
"Adult; Nymph; Exuvia",1
"adult, nymph, larva",1
"adult, nymph, larvae",1
"adult; ofspring of 100783",1
"adult (old)",1
"Adult/old",1
"adult; old, teeth worn and broken",1
"Adult on egg",1
"Adult, > or = 14 years",1
"Adult or juvenil",1
"Adult or subadult",1
"adult, ossified skull",1
"Adult - ossified skull",1
"adult; ovigerous",1
"adult parts + 1 pupa case",1
"adult plumage",1
"adult, post breeding",1
"Adult post-breeding",1
"Adult, post-breeding",1
"Adult Post Breeding",1
"adult post-breeding, skull ossif",1
"adult; pouch young",1
"Adult; Pregnant",1
"Adult present",1
"adult; pupal exuvium",1
"ADULTRSC",1
"ADULTS; 1 MALE, 1 FEM",1
"ADULTS, 2 RIPE FEMALE",1
"adults 4; yoy 56",1
"adult(s)a",1
"ADULTS & AMMOCETES",1
"ADULTS AND 2  LARVAE",1
"ADULTS AND JUVINILES",1
"Adults and juv, sex unknown",1
"ADULTS AND LARVAE",1
"Adult sex unknown",1
"Adult SFO breeding",1
"adult (Sierra Nevada x Oregon in",1
"adults, juveniles",1
"Adults, Juveniles",1
"adults & juveniles sex unknown",1
"adults, juveniles & transforming young",1
"Adult, skin clip tissue taken",1
"ADULT, SKULL",1
"Adult  skull 100% oss",1
"Adult skull100% oss",1
"Adult; Skull 100% oss.",1
"Adult, skull 100 % ossified",1
"Adult (skull 85% oss)",1
"Adult; skull completely oss.",1
"Adult; skull double",1
"Adult skull fully oss.",1
"Adult, skull fully ossifed.",1
"adult-skull fully ossified",1
"adult,skull fully ossified",1
"Adult Skull fully ossified",1
"Adult, Skull fully ossified",1
"ADULT, SKULL FULLY OSSIFIED",1
"adult; skull fully pneumatized",1
"adult, skull not quite fully oss",1
"Adult skull oss.",1
"Adult,  skull oss.",1
"Adult, skull oss",1
"Adult; skull  oss.",1
"Adult' skull oss.",1
"Adult; Skull oss.",1
"Adult; skull ossified",1
"Adult Skull ossified",1
"Adult; skull well-oss.",1
"adults & larvae",1
"adults | nestlings",1
"Adults or juveniles",1
"adults + pupae",1
"Adults sex unknown",1
"adult subadult",1
"adult, subadult",1
"Adult/subadult",1
"Adult,  SVL 216 mm, tail 20 mm,",1
"Adult, SVL 235 mm",1
"Adult,  SVL 235 mm, tail 30 mm,",1
"Adult, SVL 237mm, Tail 41 mm",1
"Adult, SVL 265 mm, Tail 58 mm",1
"Adult SVL 312mm,Tail 144mm",1
"Adult, SVL 633 mm, Tail 102.0 mm",1
"Adult, SVL 63 mm, Tail 58 mm",1
"Adultt",1
"Adult tail clip tissue",1
"Adult tail tissue clip",1
"Adult, tail tissue taken",1
"Adult, Tail tissue taken",1
"Adult, Tissue at LSU",1
"Adult, Tissue-liver",1
"Adult, Tissue liver sample",1
"Adult, Tissue- scale clip",1
"Adult, Tissue scale clips",1
"Adult, Tissue-scale clips",1
"Adult, tissue (tail) taken",1
"Adult, tissue taken from left le",1
"Adult, tissue taken from right l",1
"adult; very old",1
"adult w/ 3 embryos",1
"Adult; Wings Alatoid",1
"Adult winter",1
"Adult (winter)",1
"Adult with 2 eggs",1
"adult with 4 young in-uteri",1
"adult with cocoon",1
"Adult (with eggs)",1
"adult with membracid prey",1
"Adult, without abdomen",1
"Adult with tail clip tissue",1
"Adult with tissue",1
"adult (year bird? See tag)",1
"adult; young",1
"adult + young of the year",1
"adult; young of the year",1
"aduly",1
"Aduot",1
"aduylt",1
"ADV.",1
"adv. 1/2",1
"Adv 1/2",1
"adv 1/3",1
"adv. 1/4",1
"adv. - 6 to 9 days",1
"adv. 7 to 10 days",1
"adv. About 1/2",1
"Adv. About 5 days",1
"adv. About 6 days",1
"advaced",1
"adv. a few days",1
"Advan.",1
"advancded",1
"adv anced",1
"ADVANCED",1
"Advanced; 03826 pipping",1
"advanced 10%",1
"Advanced 10-12 days",1
"advanced (10 days)",1
"Advanced-10 days",1
"Advanced 1/2-",1
"Advanced (12-15 days)",1
"Advanced - 1/3",1
"Advanced. 1380 feathered.",1
"advanced 1/4",1
"Advanced 1/4",1
"Advanced-14 to 16 days",1
"advanced 15%",1
"Advanced 1/5",1
"Advanced  1/6 and 1/5",1
"advanced; 1 addled",1
"Advanced: 1 addled",1
"Advanced; 1 egg addled",1
"advanced, 1 egg adled",1
"Advanced; 1 egg clear",1
"Advanced. 1 egg lost",1
"advanced, 1 far advanced",1
"advanced/ 1 fresh",1
"advanced; 1 infert.",1
"advanced. 1 infertile.",1
"Advanced, 1 infertile",1
"Advanced, 1 less so.",1
"advanced 20%",1
"Advanced 2/3",1
"Advanced 25%",1
"Advanced (2 broken)",1
"advanced, 2 eggs infertile",1
"Advanced 2 eggs missing",1
"Advanced (2 infertile)",1
"advanced 30%",1
"advanced 3/4",1
"Advanced 3-4 days",1
"Advanced 3/5",1
"Advanced (3-5 days)",1
"Advanced 3 days",1
"advanced 3 or 4 days",1
"Advanced 4/5",1
"Advanced 4-5 days",1
"Advanced 4 or 5 days",1
"Advanced. 5-7 days.",1
"Advanced 5-9 days.",1
"advanced 5 days",1
"advanced 5 or 6 days",1
"Advanced, 5 or 6 days.",1
"Advanced (5 to 7 days)",1
"advanced (5 to 8 days)",1
"Advanced (5 to 8 days)",1
"advanced 6 or 7 days",1
"advanced 75%",1
"Advanced, 7-8 days.",1
"advanced (7 or 8 days)",1
"advanced 7 to 9 days",1
"Advanced (8 to 9 days)",1
"Advanced 97 to 10 days)",1
"Advanced; 9 to 11 days",1
"advanced about 10 days",1
"Advanced, about 1/2",1
"advanced about 2/3",1
"advanced (about 3/4)",1
"advanced about 3/4.  Eggs held l",1
"Advanced about 3 days",1
"Advanced about 4 or 5 days",1
"Advanced about 5 days",1
"advanced about 6 days",1
"Advanced about 6 days",1
"Advanced about 7 days",1
"advanced about one-third",1
"Advanced about one third",1
"Advanced about one-third",1
"Advanced; about one-third",1
"Advanced a day or two",1
"advanced- \addled\",1
"advanced, addled",1
"advanced; addled",1
"advanced/addled",1
"advanced, advanced-spoiled",1
"advanced and addled",1
"Advanced and addled",1
"Advanced and beginning today",1
"advanced and infertile",1
"advanced (bad)",1
"Advanced (Bones)",1
"advanced/broken",1
"advanced but \pourri\",1
"advanced but rotten",1
"advanced {cartoid maceration",1
"advanced; chick forming",1
"Advanced, Commenced",1
"Advanced  consid.-",1
"advanced; could only save 1",1
"Advanced days",1
"advanced-dead; 1047 addled",1
"Advanced; depredated",1
"Advanced (deserted)",1
"Advanced; didn't save",1
"advanced, different stages",1
"advanced - egg addled",1
"Advanced- eggs missing?",1
"Advanced, embryo formed",1
"advanced-embryos all white feath",1
"Advanced (eyes)",1
"advanced far",1
"Advanced-far",1
"Advanced (feathered)",1
"advanced--feathered; 2324 broken",1
"Advanced-feathered embryos",1
"advanced--feathering started",1
"advanced (feathers)",1
"Advanced - feathers",1
"Advanced four or five days",1
"advanced & fresh",1
"Advanced. Fresh.",1
"Advanced g",1
"advanced half",1
"advanced-hard",1
"Advanced, hard embryos",1
"advanced-hatching",1
"Advanced highly",1
"advanced: I egg bloody",1
"advanced (I egg broken)",1
"Advanced in 2 eggs, the runt egg",1
"Advanced in 2 of the eggs,slight",1
"advanced in 3, 1 infertile",1
"advanced in 5 eggs",1
"advanced in all 5",1
"Advanced In All About 3/4",1
"advanced in both species, 1 Yell",1
"advanced/infertile",1
"Advanced in most.",1
"advanced in one..3 rotten eggs",1
"Advanced in three",1
"advanced in two eggs",1
"Advanced-large embryos",1
"Advanced, large embryos.",1
"advanced-much-",1
"advanced (much caustic)",1
"advanced one egg addled",1
"Advanced (one egg infertile)",1
"advanced - one rotten",1
"advanced one third",1
"Advanced one third.",1
"Advanced, Over 1/2",1
"advanced partially",1
"advanced past middle stage",1
"Advanced..perhaps one half",1
"advanced (pipping)",1
"Advanced-pipping",1
"advanced rotten",1
"advanced & rotten",1
"advanced slightly",1
"Advanced (small egg fertile)",1
"advanced (small legs formed)",1
"Advanced; soft embryos",1
"Advanced, soft embryo's formed",1
"Advanced, some more than others",1
"advanced to advanced-feathered;",1
"advanced to feathers",1
"advanced to fresh",1
"advanced to hatching",1
"Advanced to hatching",1
"advanced to pipping",1
"advanced to small embryos",1
"advanced two eggs. one egg addle",1
"Advanced; Two Infertile",1
"Advanced- uneven.",1
"advanced-unfeathered",1
"advanced--unfeathered",1
"Advanced-unfeathered",1
"Advanced-variable",1
"Advanced, very",1
"Advanced very heavy",1
"Advanced very slight",1
"Advanced/viable to advanced",1
"advanced-viable to hatching",1
"Advanced (well feathered)",1
"advanced- white feathers on head",1
"advanced, young completely forme",1
"advanced, young well formed",1
"advancing (begun)",1
"advanded",1
"Advaned",1
"Advcanced",1
"Adv. In two & one infert.",1
"adv. Large embryos",1
"Advnaced 3/4",1
"advnaced-dark feathers",1
"advnced",1
"Advnced",1
"Advt",1
"advvanced",1
"Ad.Win-Ad.Sum.",1
"Ad=Winter",1
"Ad. Winter?",1
"Ad.Wointer",1
"/adykt",1
"ad (yng)",1
"A Few ?",1
"A few days advanced",1
"a few days along",1
"A few days before hatching.",1
"A few days sat on",1
"\a few incubated\ (? few days)",1
"a fifth",1
"a fortnight sat on",1
"A fourth",1
"A fresh, B blood, C blood",1
"A fresh, B fresh, C blood, D blo",1
"after 6 days or more",1
"aftere second year",1
"after hatch-year",1
"After-hatch year adult",1
"AGE",1
"Age: 12 days",1
"Age: 14 days",1
"Age: 17 days",1
"Age: 22 days",1
"Age: 24 days",1
"Age: 25 days",1
"Age: 4 days",1
"Age: 5 days",1
"Age: 7 days",1
"age class 0+",1
"age class 2",1
"Age Class 2",1
"Age Class 3",1
"Age class 4",1
"age class 5-6",1
"age class 9",1
"Age class IV, subadult",1
"Age Class VI",1
"Age Class VII",1
"Aged Aduft",1
"Age: unknown",1
"ag�� de 3 mois",1
"AGRI-CONT. #2",1
"AGRI-CONT.#2",1
"ahy",1
"AHY (< 7mo)",1
"AHY ( After hatching year)",1
"ahy, autopsied",1
"AHY? (skull ossified)",1
"AIG",1
"A-J",1
"A Large Dead Embryo",1
"a- large embryo. B- small embryo",1
"a= large embryo, yolk sac, eye d",1
"Albumen Thickening, No Trace Blo",1
"AleuroplatusPupa",1
"alevins",1
"a little advanced",1
"A little advanced.",1
"a little advancement",1
"A little blood",1
"A little blood.",1
"A little blood in 2 eggs, other",1
"A little down started",1
"a little gone",1
"A little hatched",1
"A little incubated",1
"A little over slight",1
"alive",1
"All",1
"All 1/2",1
"All 1/2 incubated",1
"all 1/3 incubated",1
"all < 1/4",1
"All 1/4 incubated",1
"all 1 day incubated",1
"All 2-3 Days Incubated",1
"All 3 days incubated",1
"All 3 Days incubated",1
"All 3 Eggs:Fresh",1
"All 3 eggs large embryos",1
"All 3 eggs large embryos.",1
"All 3 eggs taken fresh",1
"All 3 showing blood",1
"all 3 small embryos",1
"All 4 Eggs: Fresh",1
"All 4 Eggs: Slight Trace Of Bloo",1
"all 4 eggs were fresh",1
"All 4 fresh",1
"all 4 rotten",1
"All 4 showing blood",1
"All 4 small embryos",1
"All 5 days",1
"All 5 eggs fresh.",1
"All 5 Eggs Fresh",1
"All 5 Eggs Showing Blood",1
"all 5 fresh",1
"All 5 fresh",1
"All 8 Eggs:Fresh",1
"all 8 fresh",1
"All about 3 days",1
"all about 3 days incubated",1
"all about 4 days",1
"All about 7 days incubated",1
"All About 9 Days",1
"all about 9 days incubated",1
"all about one fourth",1
"All about one-half",1
"All about two thirds",1
"all abt. two-thirds",1
"all addled!",1
"All addled",1
"All addled- 1 young about 5 days",1
"All Advanced About One Half",1
"All advanced considerably",1
"all badly",1
"All badly",1
"All begun",1
"All Begun In Incubation",1
"all black plumage",1
"all but one infertile, 1 heavily",1
"all but one transformed",1
"all chipped",1
"all commenced",1
"All contained soft embryos",1
"all contents dry",1
"All cracked- not incubated",1
"All died in incubator, 1 dented",1
"All egged hatched in captivity a",1
"All eggs: 1/2 grown embryo",1
"All Eggs:4/5 Grown embryo.",1
"All eggs addled",1
"All eggs broke in nest.",1
"All eggs broken in nest In wild.",1
"All eggs contained feathered emb",1
"All Eggs: Embryo",1
"All eggs failed to hatch.",1
"All eggs fragments only",1
"All eggs fresh",1
"All Eggs Hatched",1
"All eggs hatched at SCPBRG",1
"All eggs hatched in lab.",1
"All eggs have hatched or have be",1
"All eggs large embryos",1
"All eggs slight",1
"All Eggs Small Embryo",1
"all eggs-small embryo- 5 days",1
"All Eggs: Small Embryo (Eyes)",1
"All Eggs: Small Embryo (Eyes, Sp",1
"All Eggs:small embryo, tarsus:4",1
"All eggs two-thirds incubated",1
"All Eggs: Very Slight Trace Of B",1
"All Eggs: Very Small Embryo",1
"All Eggs:Very Small embryo (Eyes",1
"All Eggs: Very Small Embryos",1
"All eggs with 1/2 grown embryos",1
"All five days",1
"All four eggs addled",1
"All four eggs hatched.",1
"All four eggs hatched normally a",1
"All four eggs were addled",1
"all four eggs were fresh",1
"All four hatched in wild.",1
"all frehs",1
"all fresh?",1
"all fresh, 1 of ..warbler's dent",1
"all fresh; 3 eggs somewhat addle",1
"All fresh and stale",1
"All fresh except #2 & 7 (showing",1
"All fresh except on had large em",1
"all fresh or showing slight trac",1
"all fresh to slightly addled",1
"All fresh (turbid) except 1 Lapw",1
"all from 2nd clutch; 98-SC01-ES-",1
"all half incubated",1
"All half incubated",1
"All Half Incubated",1
"All hatched",1
"All incuabted",1
"All Infertile",1
"All infertile- hard yolks",1
"all just well started",1
"All-large embryos",1
"All large embryos- saved as skin",1
"All medium embryos",1
"all no trace, though set complet",1
"All of one week.",1
"All One-fourth Incubated",1
"All One-Fourth Incubated",1
"all one half",1
"all one-half",1
"All One-Half",1
"All one-half incubated",1
"All One-half Incubated",1
"All One third",1
"All one-third incubated",1
"All One-third incubated",1
"all prefectly fresh",1
"All rotten",1
"All Rotten",1
"All rotten & infertile.  From a",1
"All Several Days Incubated",1
"All Slightly Incubated",1
"all slight trace",1
"all small embryos",1
"All Small Embryos",1
"All stages (?)",1
"All stages.",1
"All stages- 1 missing",1
"all stages of incubation",1
"all stages slightly",1
"All Started",1
"all strictly fresh",1
"all the way from nearly fresh to",1
"All Three Addled",1
"All three eggs addled; broken",1
"All three eggs dead when collect",1
"All three eggs failed to hatch.",1
"All three eggs hatrched in lab.",1
"All three eggs showing blood",1
"All three infertile; broken",1
"all two thirds",1
"all two-thirds advanced",1
"All two-thirds incubated",1
"All very large embryos",1
"all very slight",1
"All very soft and already broken",1
"all were well started",1
"All With Large Embryos",1
"all with very slight trace",1
"all young fledged, no eggs or fr",1
"Almist hatched",1
"almost",1
"almost 1/2",1
"Almost 1/2",1
"Almost 1/3",1
"Almost 25%",1
"Almost 5 days",1
"almost advanced",1
"almost  complete",1
"Almost complete.",1
"Almost Complete",1
"Almost completed",1
"almost finished",1
"Almost Five Days Advanced",1
"almost fresh; 1 fresh",1
"Almost fresh-just started",1
"Almost fresh; probably two days",1
"Almost full",1
"Almost fully developed",1
"Almost Fully Developed",1
