lifestage,reps
BF:30mm; age by plumage,1
One neck,1
Eggs and eggshells,1
"showing blood, small  embryo",1
Skull Ossified,1
2 Showing Blood,1
1 Fresh,1
Large embryo; 1 broken while cle,1
large embryos to hatching,1
1 Small Embryo,1
"2 addled, 1 ready to hatch",1
contained 3 chicks,1
Egg (broken),1
S oss,1
"8 adults, 3 jueniles",1
L:9.25in; EXT:15.60in; WCH:5.50i,1
All rotten,1
Red streak shows,1
BF:15x7mm; age by plumage,1
Sligtly,1
L:253mm; EXT:390mm; age by pluma,1
"2 show blood, 3 small, 1 med. em",1
"A trace in 1 egg, otherwise fres",1
L:260mm; EXT:410mm; age by pluma,1
fresh to 3 or 4 days,1
Incubayed- chick preserved,1
L:243mm; TL:102mm; TS:31mm; WCH:,1
Nest w/ 1 day old & 1 egg that h,1
"2 very small embryos, 2 infertil",1
1)  7.1g very large embryo  2) 6,1
L:9.25in; WCH:5in; TL:4in; TS:1.,1
All one-third incubated,1
Fresh;small embryos;large embryo,1
L:368mm; EXT:550mm +/-.; age by,1
CB,1
Much Incubated,1
"Bloody, a few days",1
one helf,1
2 fresh/1 small embryo,1
well along 1/4,1
Fresh- a 3rd egg fell out of nes,1
Fresh and 1/4 advanced,1
Part incubated & thin shelled- o,1
"""""""a few incubated"""" (? few days)""",1
"""L:13 &3/4""""; EXT:22 &1/2""""; WCH:6""",1
3 advanced. One infertile egg.,1
Just unfresh and trace,1
1 egg slight + fresh,1
not certain,1
Skull partially pneumatis,1
Secod year,1
Skull not closed,1
1/4 to 1/2 inc.,1
"Intact, unhatched fertile egg; f",1
fresh & commenced,1
1/3 in started,1
About one-third advanced,1
"1 Very Slight, 1 Fresh",1
"fresh on 23rd, well for 2 embryo",1
Fresh (A trace of red),1
20 days covered,1
appears to be advanced,1
24 MOS.,1
"Variable, 2 fresh, 1 slight, 1 m",1
Eggs with large embryos,1
"0, unbef.",1
"embryos, just showing",1
slight; 3 or 4 days,1
about 2 days incubation,1
Ca-3 days,1
porte,1
"""""""just sat on""""""",1
"1 advanced, 4 rotten",1
From fresh to 5 days incubated,1
"Small Trace Of Blood, Fresh",1
Egg fresh & blue,1
Egg 1 & 2: trace Of Blood; Egg 3,1
"Eggs:#3:Fresh, #6: Trace Of Bloo",1
"4 years, 3 months +/- 1 year",1
Female 42 mm SVL,1
"Female, eggs laid 8-9 May 1979",1
tissue taken (DGM),1
Female subadult,1
Female Gravid,1
small embryos - sterile,1
"Female, SVL 33 mm, tail 31 mm",1
"Adult Male, Lver tissue taken",1
"Adult female, SVL 179 mm, tail 2",1
"Juvenile, SVL 415 mm",1
"Adult Male, SVL 71 mm",1
"Juvenile, SVL 395 mm, tail 58 mm",1
2.96 cm,1
"6 years, 10 months, 15 days",1
9 years 7 months,1
comm.,1
8 months 24 days,1
"5 years, 11 months, 3 days",1
"3 months, 3 days",1
From,1
2 infertile; 2 well begun,1
2 yrs +/- 6 mos.,1
Field,1
5 months Mummified,1
as more than 24 years,1
c.,1
"Advanced, 1 less so.",1
10 months parents,1
5-7 months.,1
BY RS,1
"2 slight, 1 advanced",1
All 8 Eggs:Fresh,1
5 egg failed clutch (3 broken),1
6 to 15 days advanced,1
About One Fourth,1
About 4 days incubated,1
begun & rotten,1
bloody yokes,1
1/4-1/3,1
slight to heavy,1
6 - 9 days,1
"Egg1- fresh, egg2- very slightly",1
fresh; 4 started,1
750 days,1
3 fresh; 1 three days,1
Large embryo: ready to hatch.  B,1
Skull 5% oss,1
3 failed eggs- dried & hollow.,1
"4 fresh, 2 well begun",1
showing.,1
"1 small embryo, 2 slight, 1 fres",1
One one-half; one fresh,1
six fresh one ten days,1
391 days,1
"2 hatching, 2 infertile",1
fresh - 10 days,1
1/3 or,1
4 about 1/3. 3 fresh,1
10 or 12 Days,1
fairly hard set,1
showing in 3,1
"Three- 1/3, Two- fresh.",1
Both small embryos,1
"fresh, blood lines becoming in 2",1
Variable from slight to trace em,1
"Varying; 3 slight, 1 addled",1
Blood trace,1
Fresh but rotten (1 congealed),1
Unpaired female,1
Fresh to moderate incubated eggs,1
varying 1/3 to 1/2,1
"2 fresh, 1 rotten",1
slightly incub.,1
medium - small embryos,1
advanced-dead; 1047 addled,1
3 Small Embryos,1
Fresh;Small Embryos,1
very advanced (15-25 days),1
Female w/ 11 embryos,1
No details kept,1
Not recorded- 2 eggs traded away,1
about 2/3 to 3/4 incubated,1
"3 small embryos, 1 large embryo",1
1) 3.4 g Fresh  2) 3.25 g fresh,1
marked 3/4,1
Probably fresh,1
stage 1,1
S.N.O.,1
Ad. t.n.e.,1
Skull ?,1
Large embryos; 1 infertile,1
Trans juvenile - adult.,1
Oss not recorded,1
"3-1/3, 2- 1/4",1
Fresh but deserted,1
1 addled - 1 started,1
chick 1-2day,1
"Deserted, addled",1
1 rotten; 2 half incubated,1
3-5 days advanced.,1
Fresh (2 days),1
E-E-a-a-A,1
About 7 Days,1
Two Slight And Two Addled,1
First Stages,1
About 3 Or 4 Days,1
Started; 1 Fresh,1
3/4 gone,1
"fresh, 3 days",1
"1 rotten, 6 begun",1
1/3 inc,1
1/2- eggs missing?,1
"13 hatched, 10 broken",1
all commenced,1
one half-incubated,1
ad (2+ yrs),1
#1: small eyeballs; #2 & 4: tiny,1
"1 Fresh, 1 slight",1
W B,1
"Hatching, 1 egg",1
Blood showing in 2,1
Adv. About 5 days,1
commenced 1/2,1
P29'; Abandoned,1
"SP33, specimen intact. Nest mate",1
Just about to hatch,1
1-4 small embryos; 5-7 fresh,1
"Infertile, dry",1
eggs some seven days incubated,1
Over One Half,1
"One addled, 4 about five days",1
chick (5 da),1
chick (18da),1
"1 fresh, 1 addled, 1 advanced, 1",1
2 addled other about 1/2,1
Slight and various,1
7 jours embryos bien forme,1
some advanced,1
1/3 at least,1
Well begun-one fresh,1
fresh. 4th day no egg was laid s,1
"3 young birds half grown, one eg",1
about 1/2; 1 infertile,1
begun in 4 eggs; 1 rotten,1
started one fourth,1
1 of 2 Fresh,1
one third; 1 infertile,1
Varying from slight to well form,1
chick (3 da),1
a day or two,1
"begun, about 3 days",1
"1 well started, 3 infertile",1
Set deserted. Fresh,1
One week incubated,1
Various- all started,1
Comm.,1
218 adult,1
5 + years,1
small embreo,1
Young of year,1
256 adult,1
Corresponding to 96-hour chick.,1
226 adult,1
"o, yoy",1
133 unknown,1
4 eggs 24 days then buried for 2,1
67 unknown,1
131 unknown,1
440 adult,1
156 adult,1
800 adult,1
844 adult,1
5 w,1
123 unknown,1
282 adult,1
286 adult,1
Embryos developed,1
400 unknown,1
3 fresh; 1 incubated 4 days,1
Embryos about 1/2 developed,1
"Male, Tissue-Liver sample taken",1
eggs/embryos,1
Larvae lot of 2,1
larvae. lot of 7,1
lot of three larvae,1
ETOH tissue sample taken,1
Spawn,1
chicks beginning to form,1
various: from nearly fresh to we,1
Fresh : 2,1
Just started to tiny embryos,1
Fresh to 1/4 incubated,1
Egg #0311,1
fresh - broken during incubation,1
just hatched or nearly hatched,1
fresh apparently (probably infer,1
Only began,1
Without embryo,1
Started 2 infertile,1
"1 advanced, 1 infertile",1
Half done,1
fully developed embryo &  cracke,1
ad (11 mo.),1
juv. 4hrs old,1
No eggs- Parent seen building on,1
Started (1); well started (2); a,1
"1,4 fresh, 2,3 showing blood",1
2/3 inc.,1
0 - Fresh,1
6-7 days incub.,1
94 unknown,1
ad (21+ yrs),1
ad (6+ yr),1
2 days (but fresh),1
juv or imm,1
5+ yrs,1
436 adult,1
all stages of incubation,1
FLEDGLING; BURSA 10 X 8 MM,1
fresg,1
2 nestlings collected (wfvz#'s 5,1
"#1: almost fresh, #2: slightly,",1
Pretty close to none,1
"advanced, 1 egg adled",1
52 days.,1
8 WKS,1
of death,1
1/6 dev. (embryo w/ eyes),1
"well formed, hard embryos",1
"all no trace, though set complet",1
held 3 on June 11,1
set completed June 23,1
Tiny embryo,1
variable to slight,1
301 months,1
Fresh-deserted May 24,1
BURSA 13 X 7 MM;,1
BATCHED CA. JANUARY 2001,1
"WILD BORN, CA. 1999; PURCHASED J",1
26 YEARS OLD AT DEATH,1
HATCHED CA 1999,1
"WILD BORN SUMATRA, BOUGHT BY MMZ",1
CA. 34 YEARS OLD,1
HATCHED 14 JUNE 1990,1
PURCHASED 4 FEB 2004,1
HATCHED CA 1981 IN PARAGUAY; BOU,1
AT LEAST 16 YEARS OLD; PURCHASED,1
N0 BURSA,1
HATCH DATE MARCH 2002,1
9/10 hatched,1
.15,1
Well formed soft embryos.,1
1 Hatching + 1 Addled,1
Almost fresh; probably two days,1
com-,1
3-6,1
"3 ready to hatch, 1 fresh--proba",1
1.6 years,1
42 years,1
will be known in 2013,1
abt hatched,1
Nest empty on 25th,1
Advanced (8 to 9 days),1
A bare trace,1
fresh to good trace of blood,1
very small to small embryos,1
2 WKS.,1
4.67 months,1
26.73 months,1
fresh - 1/2,1
16.98 months,1
1 day (deserted),1
17.11 months,1
fresh (1 day incubation),1
10% set,1
41.63 months,1
17.33 months,1
22.13 months,1
9.93 months,1
"2 very heavy, 1 light, 1 broken",1
133 months,1
SY; BURSA 3 X 4 MM; SKULL 100% O,1
a and b none; c-small embryo,1
BURSA 4 X 20 MM,1
JUV/ADULT; SKULL 15% OSS; BURSA,1
HY; BURSA 2 X 2 MM; SKULL 20% OS,1
IMMATURE ; LARGE BURSA;,1
SKULL _20% PNEUM,1
BURSA 4 X 15 MMM.,1
taking place,1
SKULL 0% OSS; BURSA 5 X 4 MM;,1
"very slight, slight, no developm",1
BURSA 10 X 7 MM .;,1
2 eggs and 2 chicks in nest,1
BURSA NOT FOUND;SKULL 100% OSS.,1
HY; BURSA 10 X 11 M; SKULL 5% OS,1
BURSA 17 X 4 MM,1
eggs hard,1
JUV.; BURSA 7 X 5 MM,1
0 to 5 days,1
"JUVENILE ; BURSA FLESHY, 13 X 9",1
Skull double,1
Trace in 3 & fresh,1
"had been hardset, but become rot",1
BURSA 18 X 11  MM;,1
"BURSA 4 MM LONG, SKULL 80% PNEUM",1
NO BURSA; SKULL CA. 50% PNEUM,1
Adult (winter),1
"BURSA 12 X 8 MM, SKULL 100% PNEU",1
BURSA 9 X 3 MM,1
HY; BURSA 3 X 3 MM ; SKULL 40% O,1
SY; BURSA NOT FOUND; SKULL 100%,1
BURSA 20 X 6 MM,1
"3 Fresh, 2 Slight Trace Of Blood",1
Fresh & 2 days for 1 R Warbler,1
cuckoo fresh; host 1 slight (2 d,1
SY; BURSA 15 X 8 MM,1
Cuckoos- some few days but Reed,1
"2 Fresh, 2 Slight Trace Of Blood",1
Large embryo ; abandoned,1
JUVENAL PLUMAGE; BURSA 7 MM DIAM,1
"BURSA 4 MM DIAM, 5 MM LONG; SKUL",1
Very slightly to slightly incuba,1
HY? (PLUMAGE DARK); BURSA NOT FO,1
variable- moderate & fresh,1
NO BURSA FOUND; SKULL 80% OSS.,1
BURSA 14 X 9 MM; SKULL 100% PNEU,1
inc,1
Embryos just forming,1
Skull fractured.,1
BURSA 40 X 20 MM,1
JUV; BURSA 15 X 10 MM,1
BURSA 18 X 15 MM,1
"3 slight, 1 fresh or infertile",1
SKULL CA.20% PNEUM,1
IMMATURE ; SKULL 75 % OSS,1
SKULL INCOMPLETELY PNEUMATIZED,1
"2 not fertile, started",1
begun. (sec. setting),1
Quite large embryos,1
about half advanced,1
Advanced; 1 egg addled,1
BURSA 8 X 3.,1
HY; BURSA 4 X 2 MM; SKULL 75% OS,1
stand,1
Soft bone embryos,1
3-5 UNKNOWN AGEResponse to playback,1
"advanced, young completely forme",1
Early dead embryo,1
4 UNKNOWN AGE  BNA,1
1000 UNKNOWN AGE,1
3 May 1976,1
75 UNKNOWN AGE,1
well set.,1
"begun, no fresh embryos",1
500 UNKNOWN AGE,1
unknown sex. Behav. Context,1
"4 eggs fresh, 1 egg slight",1
GS,1
cohorts. R-Exactly,1
behavior,1
group,1
which,1
Adult' skull oss.,1
slight - held 5 eggs June 23,1
fair,1
0% ossified,1
specified.,1
FLEDGELING,1
and 2 unknown sex,1
Skull not at all ossified,1
and unknown sex noted,1
"3 partial, 4 advanced",1
"1 Show Bld, 2 Show Bld, 3 Tiny E",1
"were addled about 1/3, or 7 days",1
Incubated by parents until 5 Mar,1
juvenile (20 days),1
slight/dead to moderate,1
J/HY,1
moderate-dead/advanced-depredate,1
Sligt,1
Early,1
hybrid young,1
3 yo,1
no development/advanced,1
SubAd,1
Br,1
Small embryo (5 days),1
"2 Advanced, 1 addled",1
8-9 wk.,1
3 soft embryos; 3 infertile,1
"1 fresh, 4 slightly bloodshot",1
"Egg 1: Fresh, Egg 2: Slightly, E",1
very thick contents. Red streaks,1
audlt,1
2 tr,1
embryos beginning to shapen,1
> 2 yr,1
5.5 months,1
10 mo.,1
2 mo,1
"Very large embryos, infertile",1
4 yrs 6 mos,1
Half to heavy,1
After second year,1
"2 small embryo, 1 sterile",1
fairly fresh ± 4/5 days,1
avec ovocytes,1
Barest suggestion,1
"#1 Infertile, #2 infertile, #3 s",1
"#1: medium embryo, #2: fresh, #3",1
2 très jeunes,1
transformé,1
oeuf *,1
jeune 134 jours,1
jeune de 6 mois,1
Fecound mous nu ocht,1
Fresh to Commenced.,1
embryon n°4,1
nouveau né 28B,1
10 jeunes éclos,1
+ un têtard,1
heavily incubated(cracked and re,1
1897-98 fresh,1
Grand juvénile,1
Soft embryos (2 on May 13),1
2 foetus,1
yg of AMNH No. 76567,1
4 day old young,1
80%- egg cracked,1
ad; 4 years old,1
Chick; 5 days old,1
n.B.,1
All large embryos- saved as skin,1
almost to hatch,1
Juv. 2 yr ?,1
[Judging by size],1
Moderately incubated,1
spring,1
Fry; Monsters,1
fresh to slight on 2 eggs,1
? Young,1
[winter*],1
[Immature] or [Off-season],1
Adult + young + embryo,1
Tadpoles/EGGS,1
1 small embryo; 1 with blood,1
Vbl. slight and trace embryo,1
1-15 Fresh; 16 eyes formed; 17 b,1
"Adult, > or = 14 years",1
Adult - 14 years,1
Aged Aduft,1
JUvenile,1
Slight (dead),1
UNRELIABLE.,1
BURSA NOT FOUND; ADULT BAISC PLU,1
Post Larval,1
Ready to hatch. 1 broken,1
3 pequeno embrios- 2 frescos,1
3 days incubated- nest held 2 eg,1
"Begun, soft embryos",1
AD GRC 001,1
AD GRC 003,1
All One-third incubated,1
"2 large embryo, 1 fresh",1
fresh. 2 badly broken,1
JPB 5050,1
têtard st.36,1
ad. et têtards,1
têtards et oeuf,1
Nest held 1 egg June 9,1
"1 fresh, 2 well along",1
Just Starting,1
Fresh (but several days),1
1 of 4 eggs-clutch failed,1
slight and uneven,1
ad snfo,1
(finally) Vble trace to s. embry,1
ad Skull 90% issufued,1
Skull 50%,1
Adult SFO breeding,1
skull 15% ossified,1
Skull partly pssofoed,1
Skull trace ossified,1
about 75%,1
none eggs fresh,1
"Adult, Tissue scale clips",1
"3 eggs incubated, 1 with large e",1
advanced 20%,1
Birds,1
"3 fresh, 2 trace of red",1
E-E-E-E,1
"commenced, just",1
"Adult Male, Tissue at LSU",1
about one half completed,1
1 egg- box failed.  Was a clutch,1
From advanced to fresh,1
slight (about 6 days),1
Tissue-tail tip,1
Fresh>very Small Embryo,1
all slight trace,1
"Adult Female, Tissue-liver sampl",1
"large embryo, addled",1
2.5yrs.,1
SLIGHTLY,1
11-12 days old,1
0 [days],1
82 WKS.,1
40WKS.SAME,1
119,1
84 WKS,1
109,1
had started,1
"Adult,  SVL 235 mm, tail 30 mm,",1
15 YRS.,1
268 WEEKS,1
257 WEEKS,1
"2 showing blood, 1 fresh",1
"Intact, rotten, fertile egg; no",1
fresh?- no yolk,1
Jar #31; broken,1
imm. Plumage,1
"Eggs #18,20 hatched in captivity",1
Egg addled- embryo fully develop,1
"Adult, SVL 265 mm, Tail 58 mm",1
"Eggs #43,44 addled, a third egg",1
"Female, SVL 198 mm, Tail 24 mm",1
1 hatched in wild,1
"Adult Male, SVL 210 mm, tail 259",1
Hatched And Addled,1
not recording,1
"One showing blood, 2 with large",1
Jars # 11 & 24; both with embryo,1
2-3 weeks incubation ; abandoned,1
2642 fresh,1
2591 fresh,1
3559 advanced-feathered,1
2408 moderate,1
Living chick,1
1 fresh 3 commenced,1
2.94 cm,1
hardly fresh,1
About 1/3.,1
(2-3 eggs full clutch),1
variable - slight,1
"Fresh, large colony",1
"""""""Few incubated"""" (? Few days)""",1
"3 v. small embryos, 1 infertile",1
"2 showing blood, 1 infertile",1
Amplexing with UAZ50273,1
fresh - 2 eggs 5.12,1
Lot of 10 larvae,1
Incubation very slight trace in,1
well formed embroys,1
"1 fresh, 3 very slight trace of",1
Begun-adled,1
Hardly incubated,1
about 2 to 4 days,1
7 nestling,1
"0 chicks, 3 bad eggs #2",1
Commenced - 4 days.,1
Begin in 3; 1 infertile,1
1 egg fresh. The others half inc,1
1291 slight-moderate; 1292 moder,1
none (fresh),1
"Slight, egg2- addled",1
"Intact, rotten and infertile",1
from one-third to one-half,1
"2 fresh, a trace of red in 1",1
a trace of red. Two infertile,1
fresh (2 days incubated),1
vble embryos,1
Female eggs N=15,1
"Hatching, One Egg Already Chippe",1
Nearly fresh (slight),1
4973 fresh,1
advanced to pipping,1
"2 moderate, 2 unfertile",1
lot of Larvae and hatchlings,1
Variable from very slight to sma,1
4-6 Days,1
"1 showing blood, 1 small embryo,",1
Moderate-dead; from nest with 2,1
1457-58 fresh; 1459 slight,1
fresh? Lumpy yolk,1
legere (slight),1
Fledglings left nest 3 days prio,1
8 or 10 days.,1
"fresh to slight, uneven",1
3/4 set (1 rotten),1
"Adult, tissue taken from left le",1
Well featured embryos,1
2/3 : feathering,1
One Fresh & One Slight,1
A few days advanced,1
.2 (fertility = nil),1
JUV; BURSA 4 X 3 MM; SKULL 0% OS,1
NESTLING; BURSA CA. 6 X 3 MM,1
BURSA 6 X 9 MM,1
1 YR 10 MOS.,1
BURSA NOT FOIND,1
SKULL 75% OSS,1
NO BURSA; SY (BY PLUMAGE- FEW IR,1
BURSA 15 X 17 MM,1
BURSA 3 X 2 MM; SKULL 40% PNEUM,1
NESTLING; BURSA 5 X 7 MM; SKULL,1
BURSA 11 X 7 MM; SKULL 100% OSS.,1
BURSA 11 X 3 MM; SKULL 100% OSS.,1
Vble from embys to trace of feat,1
"NO BURSA [HY BY PLUMAGE, AWK 201",1
HY; BURSA 2 X 2MM; SKULL 10% OSS,1
SKULL 25 % OSS.; BURSA 3 X 2 MM,1
JUV (BY PLUMAGE),1
BURSA  22 X10 MM;,1
"NO BURSA, SKULL 10% PNEUMATIZED",1
HY; BURSA 9 X 5 MM,1
HY; BURSA 4 X 3 MM; SKULL 70% OS,1
HY; BURSA 4 X 1 MM; SKULL 30% OS,1
"BURSA CA 9 MM DIAM, CA 2-3 MM HI",1
BURSA NOT FOUND SUNCOAST SEABIRD,1
BURS NOT FOUND,1
BURSA 14 X 14 MM,1
"BURSA BILOBED, 5 X 2 MM;",1
AFTER-3RD-YEAR; NO BURSA,1
FLEDGLING; BURSA 4 X 2 MM,1
SKULL 50% OSS; BURSA  NOT FOUND;,1
BURSA 9 X 2 MM,1
FLEDGLING; BURSA 8 X 6 MM,1
FLEDLING;,1
SY/TY; BURSA 5 X 3 MM,1
BURSA 25 X 20 MM;,1
BURSA 15 X 8 MM;,1
IMMATURE ; BURSA 10 X 9 MM;,1
JUVENILE ; BURSA 11 X 7 MM;,1
JUVENILE ; BURSA 4 X 4 MM;,1
BURSA 15 X 6 MM;,1
Ad SFO  O.E.,1
BURSA 20 X 8 MM;,1
Approx. 1 yr old?,1
Skull not oss.,1
BURSA 6 X 5 MM; SKULL 60% PNEUM,1
BURSA NOT FOUND; SKULL 10% OSS,1
SY; BURSA 6 X 7 MM; SKULL 25% OS,1
NESTILING; BURSA 8 X 6 MM,1
"BURSA 11 X 8 MM, SKULL 100% PNEU",1
ADULT PLUMAGE; BURSA 11 X 8 MM [,1
BURSA 6 X 3 MM; SKULL 100% OSS.,1
progressed,1
Juvehile,1
SKULL 10% OSS; BURSA 10 X 7 MM;,1
BURSA 6 X 2 MM,1
HY; BURSA 11 X 9 MM,1
NO BURSA; SKULL 1O00% OSS.,1
"metamorph, larva",1
13days. parents,1
HY; BURSA 12 X 5 MM,1
"2 fresh, 1 trace, 3 slight",1
FIRST CYCLE,1
SY? BURSA 7 X 5 MM,1
Vert slight,1
JUVENILE ; SKULL 0% OSS; BURSA 5,1
JUVENILE ; SKULL 15% OSS; BURSA,1
SKULL 5% OSS; BURSA 6 X 3 MM;,1
SKULL 80% OSS.; BIRSA NOT FOUND,1
BURSA 3 X 3 MM; SKULL 0%OSS.,1
"SKULL 35% OSS,",1
HY; BURSA 9 X 5 MM; SKULL 25% OS,1
HY; BURSA 10 X 8 MM; SKULL 10% O,1
HY; BURSA 8 X 7 MM; SKULL 25% OS,1
11+ months,1
imm? WHB,1
two thirds incubated,1
"1 much advanced, 1 addled",1
Commenced; embryo just forming,1
6 MONTHS,1
ca. 1 year old,1
96 WEEKS. COLOR VARIANTS,1
"#1 No inc, #2 No yolk. Nest cont",1
"4 years, 4 months +/- 1 year",1
juv; 26 Days Old,1
"7 years, 8 months",1
J.,1
"One Slightly Inc., Others Fresh",1
Hairy embroys,1
Desperately far advanced.,1
"16 years, 10 months old",1
"3 years, 10 months",1
Red Streak,1
195 WEEKS. ID UNCLEAR.,1
Shapening embryos,1
1months,1
of 12 years.,1
BURSA 6 X 4 MM; SKULL 75 % OSS.,1
JUV PLAUMGE; BURSA NOT FOUND,1
HY; BURSA 2 X 2 MM; SKULL 5 % OS,1
"BURSA 9 X 9 MM, FLESHY",1
2months parents,1
HY; BURSA 28 X 9 MM,1
BURSA 25 X 7 MM,1
BURSA 15 X 6 MM; SKULL 100% PNEU,1
20years,1
SKULL HALF OSS,1
3Y; NO BURSA,1
lungs,1
CHICK; BURSA 13 X 5 MM,1
JUVENILE ; BURSA 2 X 1 MM;,1
"SKULL 100% OSS; BURSA 2 X 2 MM,",1
Taken at midnight!,1
ADULT ; SKULL 25% OSS; BURSA 3 X,1
"SKULL 100% OSS; BURSA 5 X 2 MM,",1
SKULL 25% OSS; BURSA 8 X 4MM;,1
SKULL 90% OSS; BURSA;,1
SKULL 50% OSS; BURSA 1 X 1 MM;,1
of 4 years.,1
NO BURSA; SKULL 25% OSS,1
SKULL 0% OSS; BURSA 2 X 2 MM;,1
5 years; &,1
BURSA 7 X 6 MM; SKULL 5% OSS.,1
BURSA 2.5 X 2 MM; SKULL 95% OSS.,1
BURSA 5 X 5 MM; SKULL 95% OSS.,1
JUV; BURSA 5  X 3 MM; SKULL 5% O,1
BURSA 2 X 1 MM; SKULL 10% OSS.,1
adult; very old,1
"Eggs #55, #56, #58 hatched in ca",1
"2 addled, 1 hatched in lab, 1 di",1
adult; 13 mo 23 day,1
adult; 269 day,1
adult; 554 day,1
adult; 758 day,1
adult; 115 day,1
adult; 12 yr or more,1
adult; 674 day,1
6 infertile; 5 formed embryos,1
adult; 214 day,1
adult; 17 mo 14 day,1
"Eggs 24,27 died half developed;",1
adult; 486 day,1
adult; 361 C day,1
adult; 12 mo 14 day,1
juvenile; 9 mo ?,1
adult; 6 C yr,1
juvenile; 46 day,1
Clutch shared- only 3 eggs,1
4 broken,1
adult; 34 mo,1
"Egg #65-infertile, egg #66 broke",1
Clutch size unknown. There were,1
Failed-fragments Only,1
"adult; cementum-7, range 6-8",1
"adult; cementum-4, range 3-5",1
"adult; cementum-3, range 2-4",1
Two 25 Day Old Chicks,1
"fresh, trace in 2",1
All eggs hatched in lab.,1
Fresh; 1447 very slight,1
"3 Fresh, 1 Slight",1
adult; 5 mo 5 day,1
adult; 192 day,1
Hatched in wild; Three eyases fl,1
adult; 490 day,1
Hatched in wild;  Two eyases fle,1
adult; 19 mo 29 day,1
adult; 9 yr 8.5 mo,1
adult; 11 mo 8 C day,1
adult; 10 mo 13 V day,1
adult; > 9 yr,1
adult; 13 mo 8 day,1
2853 slight-moderate,1
adult; 17 yr7 mo 28 day,1
2629 and 2631 moderate,1
Hatched in wild; two females and,1
adult; 17 yr 10 mo 10 day,1
Hatched in wild; nest produced o,1
2 small embryos; 1 showing blood,1
adult; 108 day,1
adult; 1 yr 8 mo 4 day,1
3438 fresh,1
"Egg #84-hatched in captivity, eg",1
adult; 173 day,1
adult; 785 day,1
adult; 110 day,1
adult; 19 mo 19 day,1
adult; 331 day,1
adult; 564 day,1
adult; 11 C mo 9 day,1
"2 commenced, 2 fresh",1
Three of the eggs were in nest A,1
One Day Old,1
All 3 eggs taken fresh,1
Imm.; S.N.O.,1
Yearling?,1
Imm.Sk.Not Oss.,1
U-1St Yr?,1
U-Imm.; Sk.P.Os.,1
S1,1
1/2 inc,1
Nestling; Part D,1
As,1
About half incubated,1
Addled- nest deserted,1
37 DAYS,1
"Egg 1- addled, egg 2- about 1/4.",1
Eight Days Incubated,1
slightly advanced -,1
fresh - chicks formed,1
Fresh. Had yolk. Very undersized,1
50 percent,1
1 half; 4 1/3,1
"none, set incomplete",1
131 days,1
"all fresh, 1 of ..warbler's dent",1
459 days,1
267 days,1
"large embryo, both eggs evenly i",1
"cowbird slight, 2 host piped, 1",1
About 3 to 6 days,1
"host 2 days, cowbird fresh",1
2 infertile-2 about 2/3,1
5 days on last (2nd) egg,1
adult|egg,1
one-half; 1 fresh,1
approx 18 years old,1
Just comm.,1
one half; 1 infertile,1
1 slightly incubated others fres,1
trace to fresh,1
3+5 Days,1
2 GHO eggs + 1 chick from '93 RS,1
Small embryos: large embryos,1
150 YRS,1
slight in some,1
Fresh - one day,1
Fresh (lemon colored yolks),1
"Slight, one egg addled",1
various - about half,1
Every One Fresh,1
Yg:still suckling.,1
About 3/4 complete.,1
Ca. 6 Mo.,1
"1, 2, & 3 embryo, 4 & 5 Small em",1
Fresh- nest held 2 eggs on the 1,1
Fresh- one of 18 nests,1
Ad-15 Yrs Old,1
"Egg 1-very little incubated, egg",1
Adv. In two & one infert.,1
U-Ad.;Skull Os.,1
Ad/,1
U-Ad.; Sk. Adult,1
sk.complete,1
1st. summer.,1
a.,1
Set complete June 3,1
sk.gran. 1/8,1
fresh to just showing blood stre,1
"Slight to somewhat variable, 1 i",1
u juv.?,1
"Large embryo, egg soft",1
subad.sk.pt.os.,1
"2/3- formed embryo, 3/3 large em",1
Started And Two Days,1
sk. granular,1
1=3-4 days; 1=1/4; 2=1/2,1
All eggs have hatched or have be,1
jv.sk.part cl.,1
#1 eyes formed; #2 small embryo,1
9107,1
t. 12x7mm,1
2 one-half; rest three-fourths,1
juv. sk. cl.,1
open skull windows,1
first year -- immature plumage,1
1/4th incubated,1
ad. winter,1
Second-year,1
sk. 4/5 oss.,1
live embryos,1
sk. 1/10 oss.,1
