behavior,reps
flock of birds,1
take flight; perform courtship display,1
"""Perched In """"Medium"""" Height Tree""",1
walk; stand; scratch,1
call; walk; Social context: herd,1
Courtship Flight 50-60',1
mate; perform courtship display; perch,1
perch; hop; vocalize; lek,1
preen; call; bill swipes,1
call; mechanical sound; incubate; Social context: colony,1
build nest; emit alarm; call,1
call; copulate; mate; court,1
hop; wipe bill; fly,1
forage; eat; stand; hop,1
walk; stand; flap; lie,1
surface dive; swim; preen; call,1
take flight; land; cling,1
forage; cling; scratch,1
fly; stoop,1
"Walking Along Shore, Probably Nest In Vicinity",1
"Distraction Display, Bird Had Young Or Nest Nearby",1
forage; walk; eat; stand; preen,1
stand; walk; run,1
Given Towards Recordist,1
chase prey; surface dive,1
"Upon Playback, Male, As He Flew, Would Utter Gruff",1
hold food in bill; call,1
flap; stretch; perch,1
walk; preen; take flight; perch,1
perch; call; defecate,1
eating ants before caught,1
eat; forage; walk; fly; land; perch,1
run; forage; wing flash; fly,1
Seen in between two large boulders along shoulder of highway.,1
walk; preen; peck; forage,1
jump; fly; perch,1
walk; emit alarm; call; bob,1
crossing creek,1
emit alarm; eat; peck; swallow; call; perch,1
court; watch; call; perch,1
groom; watch,1
forage; depart; fly; watch; peeps,1
eating ants before being caught,1
15' from edge of road.,1
crossing Paynes Prairie and Orange Lake,1
brood; feed young; call; sit on nest; eat; land; take flight,1
carry food in bill; take flight; care for young,1
sit on nest; brood; incubate; perform nest relief; call; sit on nest; feed mate,1
fly; contact; call; mechanical sound,1
perch; preen; ruffle; yawn; call,1
preen; perch; ruffle; take flight,1
Dead,1
call; mechanical sound; bill drumming; mate,1
land; eat,1
bill swipes; eat; take flight; carry food in bill; land,1
perch; tail wag; yawn; ruffle; take flight,1
incubating two eggs,1
advertise; perform visual display; call; flight song; song,1
Social Group,1
was incubating 1 egg in nest,1
call; beg; establish flock contact,1
call; dusk song; song,1
mechanical sound; song; fly; advertise; forage,1
call; song; counter singing; lek,1
call; song; court; Social context: colony,1
call; carry food in bill; mate,1
beg; eat; walk; regurgitate; feed young,1
call; mechanical sound; bill drumming; forage; establish parent young contact; beg; emit alarm; Social context: family,1
call; fight; emit alarm; Social context: troop; establish flock contact,1
call; duet; contact,1
found defending a territory on edge of a plantation,1
call; dawn song; advertise; Social context: troop,1
birds quiet at nest,1
Ran into rock pile and had to be dug out.,1
song; regurgitate; perch,1
wipe bill; perch; preen; scratch; stretch; yawn,1
care for young; defecate; vocalize,1
song; counter singing; establish flock contact,1
eat; Aggression/defense; be displaced; forage; fly; call; song; hop; walk; run,1
walk; eat; call,1
walk; depart,1
"Patroling Territory, Female Soliciting Courtship F",1
"First In Tree, Then 2 Flew Over",1
brood; carry food in bill; sit on nest,1
Two Birds?,1
swim; carry food in bill,1
call; establish parent young contact; emit alarm; scold,1
Songs While Actively Foraging,1
Perched 15-20' Off Ground,1
call; groom,1
Mating Behavior,1
Not Seen - Hidden In Shrubbery,1
Some Playback Used,1
On Fencepost Perch?,1
forage; swim; care for young; preen; rest,1
Perched High In Conifer,1
feed young; fly; perch,1
In Marshy Thicket At Edge Of Pond,1
care for young; brood; feed young,1
care for young; brood,1
Foraging In Edge Of Woods,1
On Telephone Line By Cornfield Edge,1
mechanical sound; dawn song; advertise,1
take flight; hop; perch,1
stand; hop; forage; eat,1
"Pair Together, Adult Bringing Food To Nest",1
"Mating Behavior, Male Calling, Female Silent",1
swim; scratch; bathe; forage,1
call; attack; forage; swim; eat,1
swim; preen; ruffle; walk,1
walk; lie,1
Territorial Disputes,1
Syrinx,1
Includes Handling In Lab,1
"Turkey Oak Territory, Accipiter Hawk Silouette",1
fly; swim; preen; land,1
Breeding Pair Chases,1
stand; land; take flight,1
eat; walk; swim; forage,1
carry food in bill; fly; enter nest cavity,1
Before and After Playback,1
"Continuous Song, 315' Up, Dead Stub",1
9 Songs,1
mechanical sound; song; counter singing,1
exit nest cavity; depart; perch,1
Responding To Recorder's Presence In Nesting Area,1
vocalize; stand,1
fly; swim; stand,1
In Vine Tangle,1
at bower,1
"Perched In Tall Bare Tree, Also Flying",1
perform courtship display; Aggression/defense,1
Methodical Pecking,1
call; mechanical sound; bill drumming; advertise; establish flock contact,1
swim; fly; plunge dive; land; take flight; forage,1
swim; preen; surface dive,1
In Palmetto End Of Undergrowth,1
Wing Flapping,1
Flying From Bushes,1
"Flock 40 M Long, Turkey Oaks, 10 M Up, 4-5 Birds F",1
"Moving From Song Perch To Song Perch, Then @ Appro",1
call; copulate; emit alarm,1
At Territorial Boundary; Responses To Playback,1
Before & After Playback; Cuts To New Motif After P,1
banded individuals,1
Possibly 2 Males Interacting,1
Sitting In Bare Tree,1
Apparently Calling To Another Towhee About 50' Awa,1
call; duet; advertise; fly; perform visual display,1
preen; wing flaps,1
swim; drink; perform visual display,1
In Dead Snag - About 60' Up In Very Top Of Snag,1
emit alert call; mob; call,1
"Nestling In Nest At Aviary, Same Nestling As In Pr",1
Young Male Singing In Metabolic Chamber,1
5 Pairs W/Nesting Behavior,1
"""""""While Feeding Young""""""",1
In White Fir (Flock),1
1 M Up In Sparse Growth,1
Leans Forward & Puffs Up Chest W/ Bill Downward,1
Group Hw 1 (Jjr-I),1
Group Hw 1; Alarm Calls Upon Seeing Recordist,1
hop; perch; eat,1
Natural Calls & Calls In Response To Playback,1
Birds Flew In Along Rio Pojoral(?),1
perch; drink; stick out tongue; take flight,1
Skulking Lower 1 1/2 M.,1
call; flush; emit alarm; fly,1
call; advertise; emit alarm; Social context: colony,1
Inside Rotted Out Trunk Of Tree,1
call; song; subsong; mate; advertise; emit alarm,1
lie; stand; sleep; preen,1
cling; mechanical sound; bill drumming,1
walk; perform courtship display; forage; displace,1
swim; dabble; forage; perform visual display,1
ruffle; perch; yawn; wipe bill; preen; stretch; take flight; song,1
fly; take flight; walk; forage,1
bill swipes,1
call; mate; court; fly,1
"34 Males, 20 Females",1
establish flock contact; flight sound,1
"Courtship Group, 4 Of 5 In Fan-Tail Flight",1
Some Response To Squeaking & Cat,1
"song taped, mimics L. rubricata, tape 33A",1
singing - mimics L. senegala,1
Flew to site of male neumanni whose song is recorded.,1
singing - mimics L. nigricollis.,1
flew to active neumanni site,1
song mimics L. nigricollis - tape recorded,1
"mimics L. rubricata, tape #19",1
"flock of 5 (one ad male), recorded song of ad male in party.",1
"song recorded, tape #16: 370",1
"mimics L. senegala, tape 15 May 1997 4A:0-120",1
flush of adults,1
"Song-tape recorded mimics L. senegala, tape 263",1
flock 30,1
"Light Woodland, Light Rain, 1 Bird",1
song tape recorded. tape #32B. replaced #A83.,1
(mimic of quail finch song). at call-site pond of M B/G indigobird,1
"call-site in finger millet, uses winnowing site to feed. song taped, mimics L. rufopicta. tape #65:A: 248-358",1
"song mimics L. rubricata, tape 45A.45B: 0-105",1
tape 1980-53A: 0-094,1
"song tape recorded, mimics L. rubricata, replacement male at B-2. Tape 53B 206-237",1
"Several, Ground To Low Canopy",1
2 Or 3 Individuals,1
L. rara mimics,1
"replacement beta male of #A139, same cornstalk. Song taped, tape 3B:060",1
"song mimics L. rhodopareia, recorded on tape 35B",1
In Nesting Caves,1
birds very noisy but sailed around out of sight,1
"responded to tape with other bird, but did not sing",1
with young brood,1
"seen with THM D-320 near shore, collected together",1
from a small flock in woods,1
2 feathered young in nest,1
feeding on desert Hackberries,1
with a female,1
eating Dogwood berries,1
"in long grass, near dam, 1 of a flock",1
Note - whooo the deuce are you - B B O,1
"feeding on Mountain Ash berries, had been in vicinity all winter",1
in a flock of 7 on a burned field,1
flock of 3 juveniles,1
"from nest of 4 young, ca 1 week old",1
being fostered by Song Sparrow,1
Brush Along Trail,1
sole occupant of Yellow Warbler nest,1
from a flock of 35,1
with 2 small fledged young,1
on territory with female,1
feeding in field,1
1 Calling From Ground,1
carrying 2 x 1.5 cm caterpillars,1
no song.,1
forage; walk; be displaced,1
"song mimics Lagonosticta rufopicta. tape 1989: 13A,B",1
tape 1995 #13A: 150-340,1
song tape 1996 #19A,1
"Reared by Lonchura striata, calls taped 1992 #3A",1
"mother bv/o10, father bp/B. Reared by L. senegala, fledged 29 Nov 2000.",1
"tape 1990 #23A, #23B",1
"tape #16B, 17A",1
"song tape recorded, tape 1991 #59B",1
One of a group. On ground. Whistle song - 'Hi ddddle - the kettle',1
2 Individuals (?),1
In Cattails Along River,1
"20' Up In Ashtree, Sitting Quietly",1
tape 1973 #146A:055-136,1
call; solicit copulation; take flight; preen; copulate; perch; land,1
"On Low Perch, small oak tree",1
Social context: flock; forage; preen,1
In Tree Tops Feeding On Buds,1
Young Disturbed,1
forage; walk; take flight; fly,1
"""""""Chasing""""  Humans""",1
threaten; call; rest,1
preen; scratch; swim,1
Family Territorial Dispute,1
stand; be displaced; displace,1
forage; dust bathe; Social context: flock,1
"with all 3 Lagnosticta, mostly L. rubricata. song recorded.",1
tape NIA: 150-310 (CR Barlow),1
Antiphonal,1
flew to singing male nigerrina (i.e. white bill & feet purpurascens),1
on wire near singing male purpurascens,1
alone.,1
ad male singing in group of 4-family.,1
calling loudly,1
"mimics L. senegala, tape 9 May 1997 3A:130-320",1
RYYR/-,1
"tape 1976 captive #4A, B; 1977 #1A, B",1
"tape 22.23, #24",1
"song tape recorded, song mimics A. jpaeorops. tape 23A.B",1
In Response To Previously Recording,1
hawking for flying insects,1
song tape 2001 #1A: 340-440,1
four in tree,1
"singing, not recorded.",1
Songs taped 90#4 cassette,1
"song 1992 #4B: 400-420, #7A",1
"tape 1993, 1994, 1996, 1999, #3A: 0-146, #3B, #4A, #4B, fostered by Lanchara striata",1
tape 1995 #4B,1
"song tape 1995 #9B: 0-290, reared by society finches",1
"Song recorded, mimics L. rubricata. tape 1990 #15B:18A: 0-264.",1
"taped 2001 #1 02, 64",1
"Low Level Annoyance, Nest Nearby",1
call; mechanical sound; counter singing; bill drumming; advertise; mate; forage,1
song; dawn song; advertise; Social context: family; establish flock contact,1
call; emit alarm; scold; Social context: family,1
mechanical sound; Social context: troop,1
walk; vocalize; preen,1
At Nest In Sugar Palm,1
"Seen, 2 Individuals",1
Calling First On One Side Of Canal Then Other.,1
call; mate; lek; perform visual display,1
pair perched in snag over lake,1
song; advertise; emit alarm; perform visual display,1
song; counter singing; duet; mate,1
Captive,1
"Young Out Of Nest,  Cirlcing Nest, Perched On Tree",1
call; mechanical sound; song; advertise; forage; fly; perform visual display,1
call; mechanical sound; advertise; fly; Social context: mixed; perform visual display,1
"Skle-Lip! 50' Up In Douglas Fir, Foraging",1
call; song; advertise; scold; fly; emit alarm; Social context: mixed; perform visual display,1
call; establish flock contact; fly; Social context: colony,1
call; incubate; Social context: colony,1
call; establish flock contact; fly; emit alarm,1
"Ca 35' Up In Tree, After Tape Playback, Both Femal",1
"2 Individuals, One Ca 60' Above Ground In A Dead F",1
call; call; fly,1
"Near Nest, Perched In Bush, 10' Up, 10' Away",1
call; mechanical sound; lek; advertise; court; perform visual display,1
advertise; call; contact,1
call; establish parent young contact; beg; Social context: colony,1
"Group, In Forest Canopy",1
Pair Calling In The Canopy-Forest Edge,1
Calling In Forest Edge,1
call; song; advertise; forage; fight,1
Seems To Be In Flight,1
"Bird Comes In In Response To Playback (Mt 282, Mcn",1
call; establish parent young contact; beg; care for young; fly; emit alarm,1
call; song; mate; perform nest relief; fly; Social context: colony,1
call; mechanical sound; bill drumming; advertise; perform visual display,1
mechanical sound; lek; advertise; court; perform visual display,1
bill swipes; perch; song,1
call; court; forage; establish flock contact,1
call; advertise; forage; Social context: family; establish flock contact,1
advertise; fly; perch,1
advertise; fly; call; emit alarm; threaten,1
establish flock contact; advertise; forage,1
establish flock contact; Social context: colony,1
call; song; mate; court,1
contact; court; call; song,1
call; mechanical sound; beg; fly; perform visual display,1
call; mechanical sound; forage; Social context: mixed; perform visual display,1
call; arrive; mate; advertise; perform visual display,1
fly; take flight; flight song; song; Aggression/defense,1
"10' In Tree, Flew Twice To Adjacent Trees, Notes O",1
mechanical sound; call; beg,1
run; sit on nest; walk,1
walk; hop; run; forage,1
displace; preen; perch,1
carry nest material; fly; swim,1
carry nest material; fly; perch,1
Aggression/defense; Locomotion,1
call; mob; fight,1
Territorial (Responded To Playback),1
sleep; jump; flap; stand,1
defecate; take flight; perch; preen; call,1
flight song,1
call; court; perform nest relief,1
lek; song; fly; perform courtship display; mechanical sound,1
stand; drink; hop,1
perform courtship display; depart; hop; hop,1
Visiting Incubating Female,1
Family Group On Wire,1
At Colony,1
"In Willow Thicket,  Along Stream In Field",1
Perched In Mid Level Of Forest,1
Female Building Nest,1
hop; perch; perform visual display; call,1
song; call; court; contact,1
grunts; laughs; coughs,1
eat; bill swipes; perch,1
song; perch; depart,1
song; mimicry; mimicry,1
20-25' Above Ground In Tree Trunk,1
court; advertise; counter singing; song,1
fly; drink; walk; call,1
Up In Tall Larch,1
Sang From 2 Different Perches,1
Song Perch In Marsh,1
Social context: flock; perch; eat,1
"In Response To Recordist Squeaking It Up, Appears",1
Under Azalea Bushes,1
"A Pair, In Forest, Near A Clearing",1
Male W/W-Ssubplants from John Fitzpatrick's hand,1
grunts; eat,1
barks; pant,1
grunts; suckle,1
bangs,1
running up in partial lateral display,1
being fed,1
Perched Alone In Dead Pine,1
slither; yawn; rest,1
"Near Nest, #2",1
fly; call; forage; establish flock contact,1
call; arrive; forage,1
Birds Were Calling In The Forest Edge,1
Not Seen: High In Tree,1
Foraging High In Trees Along Trail,1
Male Calling In The Forest Camopy,1
take flight; feed young; remove fecal sac,1
Taking Off,1
beg; enter nest cavity; feed young,1
"On The Water (Several Thousand, Flocks Coming In)",1
several birds,1
Many Flying In One Circle,1
Nervous In Underbrush,1
