lifestage,reps
"Cowbird fresh, 1 vireo egg well",1
75 UNKNOWN AGE,1
15K,1
sen.,1
L:239mm; EXT:393mm; WCH:126mm; T,1
WCH:401 mm.; age by plumage,1
WCH:297; TL:132.8; CTO:36.6; TS:,1
"Larva, premetamorph",1
Young + Egg,1
2 young cardinals about 2 days o,1
one half; 1 infertile,1
"Eggs 32,33,34 hatched in lab; eg",1
"1 addled, 4 advanced",1
4 fresh 3 just started,1
large embryos; feathers in three,1
one fourth. Fourth,1
trace - addled,1
small embryos: 5,1
1 fresh. 1 started. 3- 1/2. 3 -,1
fresh (orange colored yolks),1
W B,1
Incubated 17 days; 1 large embry,1
Nurseling,1
About to lay,1
"Bad, 3/4",1
Slight & various,1
12 Eggs Bloodshot,1
fresh to considerable blood,1
fresh- incomplete,1
"fresh, showing bllod, small embr",1
"abnormal eggs, one fell to piece",1
adv. 1/2,1
"Advanced, large embryos.",1
begun/slight,1
"Egg 35 died, large embryo; Eggs",1
begun; see card,1
"Fresh, started in 1 cowbird",1
Cowbird Fresh,1
adult; 395 day,1
LEFT HIND LEG MISSING,1
well  began,1
"HY; BURSA 3 X 3 MM, SKULL 25% OS",1
one,1
JUVENILE ; BURSA 12 X 9 MM;,1
JUV; BURSA 12 X 9 MM,1
"HY; BURSA 3 X 3 MM, SKULL 90% OS",1
BURSA CA. 10 X 20 MM,1
second-year,1
variable small embryos,1
"1 showing blood, small & medium",1
Fresh (rotten),1
Cuckoos- some few days but Reed,1
1/3 (1 runt fertilized),1
slighlty incubated,1
"2 small embryo, 1 sterile",1
About 5 days.,1
very heavily incubated,1
"hard, feathered chicks",1
SKULL 10 % OSS,1
SKULL > 75 % OSS; BURSA NOT FOUN,1
JUVENILE ; BURSA 6 X 5 MM;,1
"SKULL 40% OSS; HUGE BURSA,",1
downy Juv.,1
70 days.,1
Just begun in all,1
set was completed June 13,1
SKULL 80% OSS,1
Started; bloody,1
fresh. 4th day no egg was laid s,1
"2 infertile, 1 begun",1
About 4 Days,1
"1 about fresh, 3 incubated",1
Hatched 1. Small embryo,1
gangues d'oeufs,1
"Some fresh, some slight.",1
JUV PLUMAGE; BURSA 13 X 12 MM,1
3Rd Winter?,1
dissimilar,1
4078 no development; 4079 modera,1
small clot of red,1
fully inc.,1
"Jar #17; fragments, infertile",1
Fragments form 1 hatched egg.,1
"Begun, deserted.",1
"one fresh, two small embryos",1
3 fresh one showing blood,1
"2 advanced, 2 rotten",1
slight in all the eggs,1
Had Three Young,1
Showing blood:2,1
fresh to 5 days,1
Fresh commenced,1
All large embryos- saved as skin,1
infertile or had never been set,1
fresh slight + begun,1
about 3/5 gone,1
advanced/ 1 fresh,1
"#1,3 Slight trace of blood, #2,4",1
apparently variable; trace red &,1
very slight to three days,1
From site which hatched 1 and fl,1
Fresh; 1432 slight,1
SNO juv,1
JUV; BURSA 5 X 4 MM; SKULL 100%,1
no recorded.,1
"BURSA 5 X 5 MM, SKULL 20% PNEUM",1
HY; BURSA 18 X 12 MM,1
Rotten When Blown,1
2YR 10MO,1
"Tissue-liver, blood ASU & UTEP",1
"subadult male, Liver Tissue take",1
28.3mm,1
L: 138mm  EXT: 207mm  WCH: 63.4m,1
14 years old,1
about 4 months old.,1
0.5  T03N R12W Sec9,1
HY (p10 extends beyond P coverts,1
34 juvenile,1
26 egg,1
"1 year, 2 months, 8 days old",1
17.28 months,1
ca. 39 days old,1
32 days old,1
WILD-HATCHED IN INDONESIA; PURCH,1
post-fledgling,1
BURSA 10.5 X 8.5 MM,1
SKULL 95% OSS; BURSA 15 X 8 MM;,1
BURSA 9 X 3 MM,1
SKULL 25% OSS; BURSA 5 X 2 MM;,1
BURSA 5 X 3 MM; SKULL 100% PNEUM,1
BURSA 18 X 15 MM,1
BURSA 19 X 10 MM; SKULL 100% PNE,1
and sex by plumage,1
Pregnant; Embryos,1
22 days post hatch.,1
1 large embryo 1 infertile,1
large foeti in all,1
ad. sk. compl.,1
1/4 brooded,1
"1 fresh, 3 started, 1 - 4 days",1
Two-Thirds,1
"1 showing blood, 1 small, 2 larg",1
Incubation just begun,1
advanced-embryos all white feath,1
About a Week,1
practically fresh; held 2 eggs M,1
held four June 12 - fresh.,1
nulle (egg cold),1
"very slight, 1 unfertile",1
Not applicable,1
"195g wet, 85g dry",1
Started. About fresh to several,1
begun; nest held same number yes,1
Fresh- one egg broke,1
"11 large embryos, 1 medium embry",1
"""L:4.10""""; EXT:7.80"""".; age by plum""",1
L:125mm; EXT:158mm; age by pluma,1
264 adult,1
375 adult,1
> 2 yr,1
332 days,1
1.5  T03N R12W Sec4,1
1/2 K,1
STOMACH ONLY,1
L: 145mm  WCH: 69mm  TL: 55mm  T,1
"larvae, 2 day",1
Juvenile/neonate,1
Juvenile with tissue,1
"Adult, juvs(2), Larvae(6)",1
"2 broken, 1 fresh",1
4 very small embryos,1
Large Feathered Embryos,1
Fresh by state,1
L:10in; TL:4.75in; TS:1.75in; WC,1
30 têtards,1
Eggs #36-38 hatched in captivity,1
"3 ADULTS, 8 LARVAE",1
About 1/3- slight difference not,1
half formed,1
"1/3, Bufflehead 1/4",1
"advanced, advanced-spoiled",1
apparently begun,1
Slight and irregular,1
1 30 day old male banded,1
Clutch size unknown. There were,1
Commenced (small eyes),1
About 1/6 completed,1
About 2 days old,1
slightly & even in all,1
"2 fresh, 3 just started",1
fresh (?),1
Probably 7 days (eyes in embryos,1
merely started,1
partly inc.,1
between 0-3 days,1
small embryo 2 infertile,1
Slight. All yolks alike,1
fully 1/2,1
ad (14+ yrs),1
"hatching, pipped",1
5 to 6 days gone,1
Skull lssified,1
HY; BURSA 9 X 9 MM; SKULL 25% OS,1
NO BURSA; ADULT ALTERNATE PLUMAG,1
JUVENILE (BY PLUMAGE); BURSA NOT,1
NESTLING; BURSA 23 X 22 MM,1
CAPTIVE HATCHED 31 JULY 2000 (NA,1
met'ing,1
"1 adult, 1 Larva",1
hatchlings; embryos,1
"""L:5 &3/4""""; EXT:10 &1/8"""".; age by""",1
"""L:6 &7/8""""; EXT:10 &3/4"""".; age by""",1
13 ADULT; 4 JUVENILE,1
581 days,1
156 adult,1
stand,1
200,1
29 yrs. 4 Teeth LLP2,1
15.35 months,1
skull mat.,1
ad.-r.a.n.,1
4th ?,1
"Incubated, But Abandoned After..",1
L:9.75mm; EXT:16.50mm; TL:3.75mm,1
skull 2-layered,1
843 days,1
late,1
one adult and 6 hatchlings,1
adult; 10 years,1
7years 10 months,1
ponte grenouil.,1
hatched 2 Jul 1923,1
193months,1
large windows,1
sk.part unoss.,1
about 7 weeks,1
750 days,1
Fresh to one fourth,1
"one advanced, one infertile",1
adult; 134 day,1
adult; 10 mo 12 day,1
"4 slight, 4 fully form",1
0.5 mm embryo,1
1/4- contained 2 eggs May 2,1
"1, 2, & 3 embryo, 4 & 5 Small em",1
Irregula (small to medium embryo,1
Well along- one addled,1
"#9 Addled, #10 Hatched",1
2 young fledged but disappeared,1
begun 1-2,1
half; one egg infertile,1
"""""""y. of y.""""""",1
(Subadult),1
BURSA 30 X 1 5MM;,1
BURSA 13 X 11 MM,1
Pipped 1 hour late,1
Advanced (12-15 days),1
Hatched 2. Inf/very early death,1
about 5 to 8 days,1
"""""""slightly inc""""""",1
fresh (2-3 eggs full clutch),1
39 g,1
83 Days,1
none. One egg partly decayed and,1
HY; BURSA 6 X 5 MM; SKULL 10% OS,1
"BURSA 2 MM WIDE AT BASE, 4 MM LO",1
Age Class 2,1
Commenced 1 day,1
Fresh to appreciable,1
"7 broken, 3 of which showed deve",1
3 infert.; 3 one-third inc.,1
Advanced highly,1
Addled--infertile,1
About nine days.,1
Begun. One egg more incubated th,1
three advanced more than one-thi,1
1.5-2 yrs,1
"Adult, female?",1
L:200mm; WCH:98mm; CUL:11.6mm; T,1
422 days,1
age class 5-6,1
Mesolarvae,1
anomalie,1
21 têtards,1
[app. a dull Ad.],1
large skull window,1
"2 well begun, 1 runt infertile",1
About four fifths,1
Pre-fledgling.,1
3 to 5 years,1
"25 years, 7 months",1
"6 years, 10 months +/- 1 year",1
Gravid adult (large yolked eggs),1
"ad: 11yr,7mo",1
egg & tad,1
2 sets eggshell fragments; addle,1
"2 embryos, 1 infertile.",1
Fresh. Bird sitting,1
2 large embryos; 1 infertile,1
v. heavily incubated,1
fair,1
"#1 Infertile, #2 infertile, #3 s",1
Variable from slight to trace em,1
fresh - one slight,1
4-5-5-5,1
"infertile, far advanced",1
"Well along, feathered",1
adult; 194 day,1
Advanced-14 to 16 days,1
blood & matter,1
"Hatched in wild, producing 2 you",1
2 five days 1 infertile,1
"Almost fully incubated, abandone",1
"three 1/4 advanced, one 1/3 adva",1
Ok,1
small embryos; see card.,1
2 well started; 1 infertile,1
O-b-b-B-E,1
"irregular, large embryo too fres",1
About 3 days incubated,1
pull (8 dgr),1
s.l.o.,1
23.27 months,1
from bone collagen,1
adulte et subadulte,1
sub-adult ?,1
1006 adult,1
459 days,1
345 days,1
juvenile; LT 1 yr,1
approx 18 years old,1
L:150mm; EXT:248mm.; age by plum,1
WCH:106mm; L:215mm; EXT:226mm; B,1
L:216mm; EXT:335mm; WCH:106mm; B,1
WCH: 64.4mm  TL: 52.75mm; age by,1
L:9&7/8in; TL:3.75in; TS:1.5in;,1
"Adult, Tail tissue taken",1
lot of Larvae and hatchlings,1
Stage early 42,1
"HY; BURSA 5 X 3 MM, SKULL 95% OS",1
"well begun in 4, runt egg infert",1
had 3 eggs on 15 Apr but abandon,1
"About 4 Days, Traces Of Blood",1
"Eggs hatched in wild, clutch siz",1
"Hatched 29 Apr in wild,producing",1
Hatched in wild producing one ma,1
About 7 to 10 days,1
evidence of embryo,1
showing blood to slight,1
for advanced,1
"1 to 4 fresh, 5 to 7 eyeballs, 8",1
about 2 days; yolks were bloody,1
Egg #304,1
Downy; 2Days Old,1
others hatched,1
Showing blod; small embryos,1
"Eggs 12,13,15 died early in the",1
Egg#1-infertile; egg#2 found cra,1
One day.,1
Slight and abandoned,1
Large embryos with feathers,1
slight with small embryos,1
"1-embryo large and soft, 2-embry",1
left over 2 days,1
[iM.],1
HATCHED 12 MAY 2004,1
"BURSA FLESHY, 19 X 18 MM;",1
HY;,1
HY; BURSA LL X 7 MM,1
set completed June 10,1
3Rd Summer?,1
497 Da,1
skull fully ossified; adult,1
10/12,1
Little.,1
far advanced. Bird developed,1
Fledged at least 1 young.,1
"#57 fragments only, eggshell thi",1
"Jar # 6, Addled embryo, fragment",1
"Ready to hatch, one egg pipped",1
sitting slightly,1
4678 advanced,1
"5 young, perhaps 3 days old",1
ad (9+ yrs),1
Not fully adult,1
SKULL 50% OSS; BURSA 12 X 7;,1
about 2 days in all,1
"fresh,bloody,small embryo",1
skull completely pneumatized,1
Skull ossification 100%,1
BURSA 5 X 4 MM [?]; SKULL 25 % O,1
BURSA 18 X 16 MM,1
NO BURSA; SKULL 50% PNEUM.,1
"BURSA 5 MM DIAM, 6 MM LONG",1
embryo just forming,1
HATCHED 19 SEPTEMBER 2008,1
SKULL INCOMPL OSS,1
~ 18 days,1
50 days.,1
left two days,1
Whole egg had small embryo--smal,1
"3/4+, Add-out of nest, probably",1
"3 large embryos, runt was infert",1
slight 3 days,1
One rotten egg of a clutch of 3,1
Fragments from all four eggs; al,1
App. Well begun,1
Slightly (3 to 5 days),1
"Varying; 3 slight, 1 addled",1
"Eggs 1 and 2 very small embryo,",1
L:250.; age by plumage,1
"""L:5&7/8; EXT:7&7/8"""".; age by plu""",1
L:9.25in; EXT:16&7/8in; age by p,1
2F,1
187 adult,1
916 adult,1
4 males,1
1 M,1
Br,1
"1 year, 6 months +/- 1 year",1
is juvenile-subadult.,1
Model,1
9 Yrs,1
adults?,1
of twelve  28,1
4 UNKNOWN AGE  BNA,1
1 larva (1yr to transformation),1
imm. fe?,1
L:257mm; EXT:425mm; age by pluma,1
L:250mm; EXT:380mm; age by pluma,1
larvae. lot of 7,1
circa 12 years,1
Some what,1
moderei,1
Begun-almost yolk,1
juv.sk,1
29.61 months,1
small.sk.wind.,1
skull 50,1
370 days,1
Egg #80 did not contain a viable,1
Comm.,1
Adults or juveniles,1
juvenile; 46 day,1
In different stages.,1
Partly Incu[bated],1
Soft embryos- probably one week,1
Shut five days,1
2 young 3 weeks + 1 egg,1
All one-third incubated,1
None: deserted,1
first year.,1
1/3 or,1
3-4 advanced,1
1 male fledged,1
Five eggs hatched in wild.,1
Unknown If Fertile (3 Broken),1
1/2 windows,1
after hatching-year,1
Skull frag.,1
adult; 1 yr 6 mo,1
ripe 1; spent 1,1
6-35 Days,1
looked,1
276 adult,1
2.5  T03N R12W Sec9,1
"JUVENILE,  ADULT",1
L:9&3/8in; WCH:5&1/8in; age by p,1
"Female, 4 eggs",1
juvenile; 3 C wk,1
Embryo visible,1
"Eggs 98,99,100 hatched in lab; e",1
No development--abandoned,1
3 fresh; 1 three days,1
"2 fresh, 4 started",1
20 day juv.,1
HATCHED 11 JULY 1994 (SAN ANTONI,1
HY; BURSA 3 X 3 MM; SKULL 60% OS,1
One-half advanced,1
"2 very well advanced, 2 fresher",1
Fresh (Commenced),1
"4 fresh, 3 infertile",1
"Not even, but not advanced",1
"2 slight, 2 1/2",1
NO BURSA; HEN-PLUMAGE,1
sk.well oss.,1
2.75 years,1
fresh ?,1
All eggs hatched in lab.,1
1 chick + 1 egg (oldest RTHA fem,1
neonate ?; aborted,1
adult; 17 mo 6 day,1
"1 well along, 2 infertile",1
"One fresh or infertile, one abou",1
"Fresh (2), well started (5), & i",1
"Begun, slight",1
Pretty far gone,1
sli. 2 eggs,1
hybrid young,1
HY; BURSA 14 X 8 MM,1
Fresh to Commenced.,1
SUBADULT PLUMAGE (AS IN UF46230),1
JUV; BURSA 11 X 8 MM; SKULL 5% O,1
U-Ad.; Imm.,1
2 fresh and 1 small embryo,1
Considerable(variable),1
incubation 1/3,1
5 or 6 days.,1
Too badly incubated,1
Well set; embryos soft,1
Old nest,1
very adv.,1
Trace embryos,1
begun + fresh,1
fresh?  Infertile?,1
"began, a few days",1
WCH:325; CTO:40.4; TS:34.0.; age,1
5 days; 1 addled,1
at least 15 years,1
74 juvenile,1
3/4 Completed,1
2+,1
"""L:5.35; EXT:6.90"""".; age by pluma""",1
WCH:114.5mm; WFL:115mm; BL:14.22,1
L:237.5mm; WCH:116mm; EXT:388mm;,1
56 months,1
juv (from specimen bag),1
Very fresh.,1
very moderate,1
Apparently 2 days,1
Viable embryo,1
one-third Incubated,1
37 advanced dead; 38 infertile,1
Chick pipping (large blowhole),1
8.47 months,1
sk.nearly oss.,1
407,1
skull 50% oss,1
Fresh To Eight Days,1
fresh - well begun,1
adult; 191 day,1
adult; 229 day,1
Skull 70% ossified,1
"2 small embryos, 4 large embryos",1
"2 large embyros, 1 infertile",1
nearly 1/2 hatched,1
Well begun- soft embryos,1
Hatched.,1
"slightly irregular, fresh to sta",1
1 addled; 7 ready to hatch,1
22 days old,1
"4,5,7 infertile; 6 with small em",1
Slight in all but one (infertile,1
About 7 Days Advanced,1
blood-stained,1
Varying; fresh to slight,1
"Egg hatched in captivity, young",1
"5 days, 2 infertile",1
PROBABLY SY; NO BURSA; SKULL 100,1
Slight (irregular),1
host fresh,1
Nest deserted but eggs all ferti,1
Incubation 5 days,1
From 1/3 to about 1/2,1
2 started; 2 fresh; 2 about 1/3,1
"far advanced, unfertile",1
"Egg #1 medium embryo, #'s 2 and",1
BURSA 15 X 1  MM;,1
Imm.;Sk.Not Oss.,1
Skull 95% ossified,1
6 young + 2 other good eggs.,1
1303-05 slight; 1304 no developm,1
"3 soft embryos, 1 infertile",1
Advanced days,1
"7 eggs, 1 taken",1
"Fertile, late stage embryo",1
broken-addled,1
"Variable, slight to embryos show",1
2 Eggs Hatching & I Addled,1
a trace (24 hours),1
"1 fresh, well begun",1
1 very large embryo (w/i 3-4 day,1
sk.dbl.layered,1
97-SI10-ES-1; fragments,1
set held 3 June 2,1
391 days,1
skull thin and partly transparent,1
jv.sk.prtly cl.,1
"4 small embryos, 1 addled",1
juv. sk. cl.,1
Cold and caked with matter.,1
All eggs have hatched or have be,1
+ oeufs,1
JB,1
eggs heavy,1
Fresh- nest was unlined on the 1,1
juv/sa,1
original,1
L:203mm; WC:102mm; CUL:11.7mm; T,1
L:165mm; EXT:290mm.; age by plum,1
Begun in two of the eggs.  Two f,1
"2 small embryos, 1 slight",1
"Nearly fresh, but addled",1
Metamorphs (mid),1
AFTER-THIRD YEAR,1
BURSA NECROPSIED,1
BURSA 21 X 18 MM,1
"2ND WINTER? BURSA 28 X 6 MM, THI",1
NO BURSA; SKULL 0% OSS[?],1
BURSA DAMAGED,1
"hard embryos, infertile",1
Some well commenced. One cartila,1
infertile - both runts,1
small embryros,1
a trace of red (2 days),1
BURSA MISSING; PROBABLY ASY BY P,1
variable - slight,1
"Well begun, more so in one.",1
90% ossified,1
SFO as,1
JUVENILE ; SKULL 0% OSS; BURSA 5,1
BURSA 7 X 5 MM (CHECKED  BY AWK),1
BURSA 10 X 20 MM; SKULL 100% PNE,1
SKULL 95% OSS; BURSA 3 X 2 MM;,1
Baked,1
SKULL 100% OSS; BURSA 5 X 3 MM ;,1
One fresh; two slight,1
Nest used summer 2011,1
Fresh and warm,1
Fresh and started (3),1
"fresh, one stale",1
"6 fresh, 4 well begun",1
4-5 yr,1
Suggestion,1
Justed started,1
si,1
"1) 6.3 g, small embryo; 2) - , s",1
Egg crushed; fragments,1
5 days exactly,1
no apparaent development,1
"1&3fresh,2&4slight Trace Of Bloo",1
N.L,1
Th,1
All fresh (turbid) except 1 Lapw,1
Fresh and inc.,1
hatched fragments?,1
begun; 5 days,1
about 2/3 to 3/4 incubated,1
9 Months,1
failed to hatch,1
All about 7 days incubated,1
"about 3/4 incubated, 1 egg addle",1
4516-17 fresh,1
eggs stolen,1
7/10,1
"BURSA 7 X 4 MM, SKULL 5% PNEUM;",1
hatchyear,1
Spotted egg,1
HY; BURSA 7 X 3 MM; SKULL 100% O,1
NURSA 6 X 4 MM,1
"BURSA CA 10 MM DIAM, 1-2 MM HIGH",1
11 MONTHS OLD,1
BURSA 3 X 1 MM; SKULL 60% PNEUM,1
SKULL 95% OSS; BURSA 4 X 3 MM;,1
#VALUE!,1
"3 small embryos, 1 addled",1
"large embryo, addled",1
May have collected before clutch,1
about 5 days. 1/3,1
2 days - Trace in 1,1
All eggs fresh,1
com-,1
Advanced 4 or 5 days,1
3060 fresh,1
2664 infertile-no development.,1
1)  2.95 g ; Medium embryo  2) 2,1
9-13day,1
32 YR,1
"Female, eggs laid 8-9 May 1979",1
"Male, SVL=365mm,Tail=31mm",1
"""L:5&1/8""""; WCH:2&1/2""""; TL:2""""; EXT""",1
Absolutely Fresh,1
2 ADULT; 11 JUVENILE,1
L:264mm; WCH:142mm; EXT:448mm; a,1
L:171mm; EXT:298mm; age by pluma,1
WCH:71; TL:150; WFL:72; TL:57.5;,1
WCH: 52mm  TL: 47mm; age by plum,1
L:135; EXT:207mm.; age by plumag,1
L:178mm; EXT:242-mm; age by plum,1
[Foetus],1
66 ADULT; 33 JUVENILE,1
"""3/8 """" embryos.""",1
2 fresh; 1 trace; 1 begun,1
On the eve of hatching,1
"2 trace, 2 fresh",1
"far advanced, young well feather",1
"1 runt egg, 5 half-grown young b",1
quite bloody,1
L:190mm; EXT:328mm; age by pluma,1
2 ABOUT 2 1/2 MONTHS,1
3444 slight,1
Moderate Embryo (caustic),1
but also placed an,1
of exploration,1
BURSA 30 X 12 MM;,1
unable to determine,1
45 months,1
17.33 months,1
sk. os..,1
ADULTS AND 2  LARVAE,1
About one-half.,1
"Incubated full term, then abando",1
FLEDGLING; BURSA 5 X 2 MM; SKULL,1
"4 slight, 1 infertile",1
4 months 27 days,1
begun - small embryos,1
well on.,1
Skull 1/2 oss,1
Skull 25% ossified,1
Skull ?,1
60 year,1
slight - (bloody),1
"30 years, 6 months",1
"2 advanced, 3 advanced & rotten",1
L:206mm; WCH:117mm; age by pluma,1
L:215mm; WCH:108mm; CUL:12.7mm;,1
1YR 3M 8D,1
"2 fresh, 1 incu.",1
2 Young: 1 week old on the 4th.,1
Beginning all,1
2 nestlings collected (RC2786 &,1
Fr. (Des.),1
2 young of host in nest,1
nearly to hatch,1
Egg 179 hatched; egg 180 died; e,1
"1 fresh, 1 well advanced",1
No yolk- runt,1
"large embryo. Yolk sack present,",1
Young Observed,1
All About 9 Days,1
1/4 to 1/3 incubated,1
All cracked- not incubated,1
Had Begun In Some Eggs,1
extreme,1
Near hatching - egg barely salva,1
sk.wind. 3x1mm,1
21.8 months,1
HY; BURSA 4 X 2 MM; SKULL 40% OS,1
"7 JUVENILE, 2 ADULT",1
437 days,1
which is,1
"125 Larvae, 21 Adults",1
SKULL 25% OSS; BURSA 7 X 3 MM;,1
1-2 mo,1
less than 3 weeks,1
Adult - 14 years,1
"1 Heavy, 4 addled",1
almost finished,1
adult; 373 day,1
adult; 41 yr 5 mo 14 day,1
2d yr?,1
CAPTIVE BORN 1 JULY 2005; LA ZOO,1
JUV. PLUMAGE; BURSA 7 X 3 MM,1
very chicked,1
HY2007,1
4056 advanced,1
"1 and 2 infertile; 3,4,5 small e",1
fresh - 2 eggs 5.12,1
"2 not fertile, started",1
"2 trace of blood, 1 fresh",1
three weeks,1
decomposing small embryos,1
Nearly fresh (slight),1
Well-formed soft embryos,1
2 advanced - 1 addled,1
4 broken,1
Abandoned eggs,1
fresh (2) to over 10 days incuba,1
Large embryos; 1 infertile,1
"Egg1- fresh, egg2- very slightly",1
Well begun to advanced,1
Set complet June 5,1
fresh + medium,1
Two addled eggs collected; two o,1
1 chick + 2 eggs,1
adult; 124 day,1
adult; 10 mo 9 C day,1
"2 slight, 1 advanced",1
"1 infertile, 1 a week",1
Young in nest were approx 15 day,1
by banding lab key,1
sk.unoss. juv.,1
sk.1/10oss.,1
84 months,1
skull has half windows,1
mort -né,1
8 months 24 days,1
"2 begun, 1 addled",1
about one week.,1
"1 showing, others fresh",1
Crushed; failed egg,1
Incubated 16 days; large embryos,1
P29'; Abandoned,1
about 2/3rds,1
"WILD BORN, PURCHASED MAY 2005",1
BURSA 12 X 12  MM;,1
SKULL 50% PNEUM; PRE-DEFINITIVE,1
AHY; NO BURSA; SKULL 100 % OSS.,1
HY; BURSA 2 X 2MM; SKULL 10% OSS,1
ADULT MALE ALTERNATE PLUMAGE,1
HY1997,1
1566 fresh,1
4049 fresh,1
5027 fresh,1
advanced (feathers),1
Two thirds; 1 infertile,1
newly commeneced,1
12-14 days old,1
4 Eyases Produced,1
no record kept,1
(1 broken) Fresh,1
blood embryo,1
Different Stages,1
"adult, breeding",1
Ad SNQFO,1
4Th Winter,1
Nestling-Day 7,1
BURSA 3 X 3 MM; SKULL 0% OSS.,1
HY BY PLUAMGE; BURSA NOT FOUND,1
"2 fresh, 3 trace of blood",1
adult; 357 day,1
"Fresh-single egg found 5-26, sec",1
"some fresh, others begun",1
imm (9+ mo),1
Partial Immature,1
17.5YR,1
L:198mm; EXXT:346mm; WCH:110mm;,1
"""L:6 &3/4""""; EXT:11 &3/4""""; WCH:3 &""",1
"JUVENILE; 1 MALE, 1 F",1
11 ADULT; 47 JUVENILE,1
Okänd,1
257 days,1
39 unknown,1
Wet,1
cleithrum removed,1
Slight addled,1
BURSA 4 X 2 MM; SKULL 100% OSS.,1
BURSA 13 X 7 MM; SKULL 100% PNEU,1
SKULL 0% OSS; BURSA 2 X 2 MM;,1
NO BURSA FOUND; SKULL 80% OSS.,1
Ad. [?],1
16y 9m 29d,1
"1 slight, 3 advanced",1
uncertain & hatched,1
IMMATURE ; SKULL 50% OSS,1
Begun And No More,1
of 3 or 4 days,1
Fresh blood,1
no evidence of embryo,1
"3 fresh, 3 started",1
Fresh in all,1
Trace in both eggs.,1
irregular - from slight to small,1
Ad.;Sk.Comp.Oss.,1
SNFO 1 st winter,1
"Skull not ossified, immature.",1
"2 large, 1 medium embryo",1
slight to feathered,1
slight & abandoned,1
advanced & fresh,1
"one egg fresh, one egg started",1
2 fresh a & b; other varying,1
Pegere,1
hardly noticable,1
small-med embryos,1
fresh to good trace of blood,1
trace of blood and very sm. embr,1
"""advanced but """"pourri""""""",1
First winter plumage,1
Just started showing trace,1
Not advanced.,1
"very slight, 2 infertile",1
Far incubated; feathers,1
2/3 to 3/4,1
No embryos development; contents,1
Addled + Frags,1
Very near hatched,1
99 days.,1
[Immature] or [Off-season],1
Eggs + Young,1
Foetal,1
L:225.3mm; age by plumage,1
0-1yrs,1
L:247mm; WCH:117mm; EXT:390mm; a,1
SUBADULT ; BURSA 35 X 15 MM;,1
1.5  T08N R06W Sec31,1
3 years old,1
531 adult,1
"Foetus, full term",1
ie.mandibular,1
ADULT; 3  MALE; 5 FEM,1
1st.summer?,1
5?,1
38years,1
jv.sk.part cl.,1
skull less than 30% ossified,1
Two eggs hatched & fledged.,1
shaping embryos,1
adult; 2+ yr,1
adult; 4 yr 10 mo 13 day,1
contents apperently dried by bei,1
WCH:232 mm.; age by plumage,1
Lot of 6 larvae,1
"98-SC12-ES-1, partially in tact,",1
J/a,1
Embryo Forming,1
"1 fresh, 1 showing blood and 2 s",1
Taken,1
"3 infertile, 7 soft embryos",1
L:227mm; EXT:409mm; age by pluma,1
far adcanced,1
Fresh and a trace,1
2/5 about,1
juveniles hatched,1
growing,1
slight (3 unfertile),1
HY; BURSA 4 X 4 MM; SKULL 30% OS,1
NO HBURSA,1
ok.not oss.,1
17.08 months,1
sk.hard,1
3233,1
no bursa found,1
"Begun in some eggs, others fresh",1
Nest Deserted,1
233 WEEKS,1
adult; very old,1
"3 eggs, no chicks (only 2 eggs a",1
small embryos (showing blood),1
"No inc. Nest contained 2 young,",1
Fresh to one week advanced,1
1 fresh; 1 commenced,1
One And Two Days,1
2.27 cm,1
sk. 7/10 clear,1
27.55 months,1
